target_id	length	eff_length	est_counts	tpm
b0776	1155	1012.29	47	2.10963
b0777	756	613.286	19	1.40767
b0778	678	535.286	12	1.01861
b0779	2022	1879.29	107	2.58703
b0780	909	766.286	31	1.83815
b0781	990	847.286	103	5.52355
b0782	513	370.286	32	3.92667
b0783	486	343.286	20	2.64719
b0784	246	103.309	7	3.07872
b0785	453	310.286	33	4.8324
b0786	705	562.286	22	1.77777
b0787	714	571.286	2	0.15907
b0788	957	814.286	4	0.2232
b0789	1242	1099.29	3	0.124
b0790	762	619.286	6	0.440222
b0791	411	268.286	9	1.52425
b0792	1107	964.286	3	0.14136
b0793	1134	991.286	5	0.229183
b0794	1737	1594.29	27	0.7695
b0795	999	856.286	15	0.795946
b0796	672	529.286	1	0.0858462
b0797	1365	1222.29	164	6.09652
b0798	483	340.286	12	1.60232
b0799	2151	2008.29	78	1.76474
b0800	963	820.286	28	1.55097
b0801	1086	943.286	32	1.54141
b0802	261	118.298	7	2.68863
b0803	267	124.298	7	2.55885
b0804	678	535.286	5	0.42442
b0805	2283	2140.29	35	0.743032
b0806	261	118.298	1	0.38409
b0807	927	784.286	112	6.48866
b0808	2226	2083.29	35	0.763362
b0809	723	580.286	29	2.27074
b0810	660	517.286	18	1.58108
b0811	747	604.286	25	1.87979
b0812	504	361.286	17	2.13801
b0813	888	745.286	19	1.15836
b0814	516	373.286	231	28.1178
b0815	1584	1441.29	91	2.86881
b4705	129	17.7107	5	12.8276
b0817	468	325.286	65	9.07945
b0818	1119	976.286	88	4.09559
b0819	921	778.286	340	19.8496
b0820	1593	1450.29	244	7.64447
b0821	1266	1123.29	28	1.13261
b0822	816	673.286	6	0.404914
b0823	2433	2290.29	18	0.357103
b0824	900	757.286	3	0.18
b0825	663	520.286	8	0.698649
b0826	750	607.286	43	3.21726
b0827	1236	1093.29	48	1.99489
b0828	966	823.286	61	3.36659
b0829	1872	1729.29	45	1.18238
b0830	1539	1396.29	22	0.715912
b0831	921	778.286	16	0.934097
b0832	912	769.286	8	0.472513
b0833	2349	2206.29	5	0.102972
b0834	1329	1186.29	9	0.344718
b0835	1326	1183.29	89	3.41752
b0836	384	241.286	2	0.376625
b0837	1116	973.286	8	0.373474
b0838	627	484.286	12	1.12588
b0839	1203	1060.29	22	0.942781
b0840	759	616.286	63	4.64483
b0841	597	454.286	57	5.70108
b0842	1233	1090.29	285	11.8772
b0843	285	142.286	17	5.42873
b0844	816	673.286	7	0.4724
b0845	1209	1066.29	16	0.681801
b0846	537	394.286	2	0.230478
b4417	79	11.939	3	11.4173
b0847	1686	1543.29	143	4.21018
b0848	378	235.286	19	3.66918
b0849	258	115.298	3	1.18225
b0850	288	145.286	10	3.12743
b0851	723	580.286	20	1.56603
b0852	903	760.286	115	6.87278
b0853	477	334.286	24	3.26215
b0854	1113	970.286	22	1.03023
b0855	1134	991.286	9	0.412529
b0856	954	811.286	1	0.0560064
b0857	846	703.286	3	0.193821
b0858	489	346.286	13	1.70577
b0859	1128	985.286	148	6.82513
b0860	732	589.286	8	0.616844
b0861	669	526.286	30	2.59007
b0862	717	574.286	11	0.870314
b0863	732	589.286	33	2.54448
b0864	729	586.286	17	1.3175
b0865	516	373.286	26	3.16478
b0866	324	181.286	15	3.75957
b0867	831	688.286	26	1.71639
b0868	1014	871.286	92	4.79776
b0869	1431	1288.29	22	0.775928
b0870	1002	859.286	23	1.21619
b0871	1719	1576.29	15	0.432382
b0872	969	826.286	4	0.219959
b0873	1653	1510.29	4	0.120341
b0874	900	757.286	16	0.96
b0875	696	553.286	8	0.656979
b0876	1659	1516.29	61	1.82793
b0877	993	850.286	138	7.37438
b0878	1116	973.286	24	1.12042
b0879	1947	1804.29	35	0.881402
b0880	225	83.0249	13	7.11453
b0881	321	178.286	7	1.78399
b0882	2277	2134.29	345	7.34476
b0883	88	11.105	52.5	214.809
b0884	219	77.6371	87	50.9168
b0885	705	562.286	20	1.61616
b0886	1722	1579.29	32	0.920663
b0887	1767	1624.29	78	2.18194
b0888	966	823.286	85	4.69115
b0889	495	352.286	13	1.67672
b0890	3990	3847.29	221	2.61005
b0891	612	469.286	34	3.29195
b0892	1344	1201.29	18	0.680828
b0893	1293	1150.29	141	5.56961
b0894	2445	2302.29	23	0.453921
b0895	618	475.286	5	0.477998
b0896	864	721.286	17	1.07091
b0897	627	484.286	7	0.656761
b0898	1149	1006.29	141	6.36662
b0899	1431	1288.29	7	0.246886
b0900	909	766.286	9	0.533658
b0901	591	448.286	1	0.101358
b0902	741	598.286	30	2.27837
b0903	2283	2140.29	135	2.86598
b0904	858	715.286	24	1.52455
b0905	1761	1618.29	106	2.9762
b0906	693	550.286	5	0.412851
b0907	1089	946.286	54	2.59288
b0908	1284	1141.29	13	0.517559
b0909	765	622.286	3	0.21905
b0910	684	541.286	214	17.9638
b0911	1674	1531.29	3492	103.617
b0912	285	142.286	168	53.6486
b0913	2265	2122.29	64	1.37021
b0914	1749	1606.29	336	9.50447
b0915	987	844.286	237	12.7547
b0916	1233	1090.29	18	0.750142
b0917	183	48.7496	7	6.52437
b0918	747	604.286	70	5.26341
b0919	894	751.286	8	0.483834
b0920	780	637.286	21	1.49726
b0921	786	643.286	31	2.18962
b0922	1323	1180.29	57	2.19431
b0923	705	562.286	35	2.82828
b0924	4461	4318.29	312	3.28288
b0925	1848	1705.29	39	1.03915
b0926	549	406.286	32	3.57873
b0927	648	505.286	75	6.74428
b0928	1191	1048.29	81	3.51088
b0929	1089	946.286	321	15.4132
b0930	1401	1258.29	594	21.4496
b0931	1203	1060.29	251	10.7563
b0932	2613	2470.29	116	2.13364
b0933	768	625.286	5	0.363331
b0934	792	649.286	3	0.209941
b0935	1146	1003.29	2	0.0905767
b0936	960	817.286	1	0.0555952
b0937	576	433.286	3	0.314599
b0938	540	397.286	0	0
b0939	702	559.286	0	0
b0940	2601	2458.29	6	0.1109
b0941	1071	928.286	15	0.734211
b0942	543	400.286	3	0.340535
b0943	516	373.286	4	0.486889
b0944	711	568.286	13	1.03941
b0945	1011	868.286	161	8.42509
b0946	543	400.286	136	15.4376
b0947	1110	967.286	40	1.87896
b0948	2109	1966.29	244	5.63838
b0949	1908	1765.29	151	3.88663
b0950	1254	1111.29	54	2.2079
b0951	1641	1498.29	34	1.03109
b0952	564	421.286	25	2.69634
b0953	168	38.5727	64	75.3895
b0954	519	376.286	1330	160.6
b0955	1761	1618.29	109	3.06043
b0956	453	310.286	11	1.6108
b0957	1041	898.286	1789	90.4913
b0958	510	367.286	34	4.20616
b0959	630	487.286	31	2.89061
b0960	2154	2011.29	76	1.71692
b0961	447	304.286	8	1.19459
b0962	2055	1912.29	73	1.73453
b0963	459	316.286	12	1.7239
b0964	663	520.286	0	0
b0965	414	271.286	26	4.35469
b0966	318	175.286	36	9.33183
b0967	1191	1048.29	53	2.29725
b0968	279	136.286	7	2.33377
b0969	330	187.286	20	4.85217
b0970	660	517.286	67	5.88512
b0971	88	11.105	7	28.6412
b0972	1119	976.286	5	0.232704
b0973	1794	1651.29	4	0.110065
b0974	708	565.286	0	0
b0975	588	445.286	10	1.0204
b0976	399	256.286	1	0.177291
b0977	858	715.286	9	0.571708
b0978	1545	1402.29	18	0.58324
b0979	1137	994.286	6	0.27419
b4592	93	11.2692	0	0
b0980	1299	1156.29	11	0.432254
b0981	2181	2038.29	23	0.512713
b0982	447	304.286	3	0.447972
b0983	1140	997.286	7	0.318926
b0984	2097	1954.29	34	0.7905
b0985	747	604.286	45	3.38362
b0986	645	502.286	9	0.814147
b0987	306	163.286	87	24.2093
b4516	276	133.286	30.9074	10.5363
b0988	504	361.286	195.322	24.5647
b0989	213	72.4121	3	1.88244
b0990	213	72.4121	45	28.2366
b0991	231	88.6401	16	8.20164
b4517	174	42.4926	0	0
b0992	1074	931.286	14	0.683056
b0993	2745	2602.29	39	0.680959
b0994	1029	886.286	11	0.563936
b0995	693	550.286	18	1.48626
b0996	1173	1030.29	1	0.0441015
b0997	2547	2404.29	12	0.226781
b0998	600	457.286	17	1.68917
b0999	306	163.286	20	5.56535
b1000	921	778.286	17	0.992478
b1001	1257	1114.29	0	0
b1002	1242	1099.29	11	0.454667
b1003	228	85.8314	7	3.70564
b1004	597	454.286	14	1.40026
b4518	174	42.4926	4	4.27718
b1006	1329	1186.29	7	0.268114
b1007	495	352.286	0	0
b1008	591	448.286	6	0.608145
b1009	801	658.286	2	0.138047
b1010	387	244.286	0	0
b1011	693	550.286	2	0.16514
b1012	1149	1006.29	1	0.0451533
b1013	639	496.286	18	1.64798
b1014	3963	3820.29	100	1.18937
b1015	1509	1366.29	85	2.82676
b4490	1661	1518.29	24	0.718239
b1018	1128	985.286	18	0.830083
b1019	1272	1129.29	24	0.965647
b1020	1065	922.286	80	3.94127
b1021	414	271.286	3	0.502464
b1022	1326	1183.29	11	0.422391
b1023	2019	1876.29	12	0.290599
b1024	2424	2281.29	40	0.796694
b1025	1359	1216.29	7	0.261501
b1026	867	724.286	29.4	1.84437
b1027	300	157.286	3.6	1.03998
b1028	342	199.286	1	0.228
b1029	987	844.286	0	0
b1032	88	11.105	52.5	214.809
b1033	939	796.286	26	1.4836
b1034	738	595.286	17	1.29758
b1035	555	412.286	47	5.17977
b1036	492	349.286	135	17.5616
b1037	834	691.286	28	1.8404
b1038	417	274.286	2	0.331312
b1039	390	247.286	0	0
b1040	651	508.286	5	0.446965
b1041	456	313.286	0	0
b1042	456	313.286	4	0.580137
b1043	333	190.286	2	0.477567
b1044	312	169.286	1	0.268405
b1045	534	391.286	10	1.16123
b1046	1422	1279.29	10	0.355176
b1047	1158	1015.29	15	0.671296
b1048	1536	1393.29	105	3.42421
b1049	2544	2401.29	393	7.43635
b1050	228	85.8314	8	4.23502
b1051	375	232.286	17	3.32535
b1053	1227	1084.29	29	1.21525
b1054	921	778.286	39	2.27686
b1055	1053	910.286	77	3.84348
b1056	576	433.286	4	0.419466
b1057	567	424.286	6	0.642546
b1058	141	22.9729	0	0
b1059	1119	976.286	17	0.791194
b1060	255	112.298	38	15.3752
b1061	246	103.309	22	9.67599
b1062	1047	904.286	116	5.82859
b1063	561	418.286	48	5.2141
b1064	648	505.286	18	1.61863
b1065	1209	1066.29	19	0.809639
b1066	585	442.286	19	1.95192
b1067	648	505.286	29	2.60779
b1068	924	781.286	60	3.48941
b1069	1536	1393.29	70	2.28281
b1070	417	274.286	2	0.331312
b1071	294	151.286	1	0.30034
b1072	660	517.286	6	0.527026
b1073	417	274.286	1	0.165656
b1074	405	262.286	0	0
b1075	696	553.286	2	0.164245
b1076	1209	1066.29	7	0.298288
b1077	756	613.286	5	0.37044
b1078	783	640.286	8	0.567711
b1079	699	556.286	4	0.326718
b1080	1098	955.286	2	0.0951279
b1081	942	799.286	10	0.568472
b1082	1644	1501.29	2	0.060531
b1083	954	811.286	6	0.336038
b1084	3186	3043.29	297	4.4343
b1085	321	178.286	36	9.1748
b1086	960	817.286	90	5.00357
b1087	585	442.286	33	3.39017
b4418	169	39.1664	12	13.9213
b1088	522	379.286	486	58.2212
b1089	174	42.4926	263	281.225
b1090	1071	928.286	335	16.3974
b1091	954	811.286	403	22.5706
b1092	930	787.286	317	18.2952
b1093	735	592.286	326	25.0091
b1094	237	94.3861	179	86.17
b1095	1242	1099.29	1704	70.432
b1096	810	667.286	57	3.88127
b1097	1023	880.286	73	3.768
b1098	642	499.286	41	3.73118
b1099	1005	862.286	101	5.32208
b1100	798	655.286	41	2.84292
b1101	1434	1291.29	48	1.689
b1102	2190	2047.29	10	0.221939
b1103	360	217.286	14	2.92757
b1104	378	235.286	28	5.40721
b1105	642	499.286	44	4.00419
b1106	825	682.286	15	0.998932
b1107	1026	883.286	40	2.05764
b1108	543	400.286	23	2.61077
b1109	1305	1162.29	42	1.6419
b1110	540	397.286	49	5.60408
b1111	633	490.286	30	2.78025
b1112	258	115.298	24	9.458
b1113	963	820.286	17	0.941662
b1114	3447	3304.29	56	0.770055
b1115	1074	931.286	0	0
b1116	1200	1057.29	61	2.62149
b1117	702	559.286	48	3.89959
b1118	1245	1102.29	69	2.84424
b1119	912	769.286	54	3.18946
b1120	729	586.286	31	2.4025
b1121	789	646.286	3	0.210915
b1122	462	319.286	3	0.426926
b1123	1047	904.286	35	1.75863
b1124	795	652.286	20	1.39317
b1125	828	685.286	30	1.98912
b1126	1137	994.286	165	7.54022
b1127	1227	1084.29	25	1.04763
b1128	1122	979.286	105	4.87182
b1129	1461	1318.29	75	2.58501
b1130	672	529.286	36	3.09046
b1131	1371	1228.29	161	5.95577
b1132	642	499.286	88	8.00838
b1133	1107	964.286	244	11.4973
b1134	462	319.286	24	3.41541
b1135	654	511.286	33	2.93266
b1136	1251	1108.29	345	14.1442
b1137	666	523.286	0	0
b1138	705	562.286	0	0
b1139	894	751.286	1	0.0604792
b1140	1128	985.286	6	0.276694
b1141	246	103.309	3	1.31945
b1143	342	199.286	0	0
b1144	309	166.286	5	1.36624
b1145	675	532.286	12	1.02435
b1146	201	62.5474	1	0.726443
b1147	558	415.286	1	0.109412
b1148	339	196.286	0	0
b4692	234	91.497	1	0.496597
b4693	1134	991.286	2	0.0916732
b1150	183	48.7496	0	0
b1151	412	269.286	1	0.168732
b1152	780	637.286	2	0.142596
b1153	585	442.286	4	0.41093
b1154	630	487.286	1	0.0932454
b1155	414	271.286	2	0.334976
b1156	603	460.286	2	0.19743
b1157	501	358.286	0	0
b1158	555	412.286	0	0
b1159	834	691.286	0	0
b4519	165	36.6409	1	1.24007
b1160	324	181.286	0	0
b1161	405	262.286	0	0
b1162	732	589.286	33	2.54448
b1163	1212	1069.29	10	0.42493
b1164	237	94.3861	3	1.44419
b1165	273	130.286	1	0.34875
b1166	267	124.298	0	0
b1167	249	106.309	2	0.854813
b1168	1524	1381.29	9	0.296053
b4520	219	77.6371	0	0
b4491	5297	5154.29	32	0.282093
b1171	330	187.286	7	1.69826
b1172	345	202.286	40	8.98474
b4593	174	42.4926	0	0
b4594	186	50.9532	0	0
b4521	689	546.286	7	0.582223
b1174	267	124.298	14	5.11769
b1175	813	670.286	91	6.16868
b1176	696	553.286	100	8.21224
b1177	369	226.286	1	0.200795
b1178	402	259.286	3	0.525719
b1179	294	151.286	2	0.600679
b1180	660	517.286	30	2.63513
b1181	462	319.286	14	1.99232
b1182	912	769.286	1	0.0590641
b1183	420	277.286	0	0
b1184	1269	1126.29	19	0.766507
b1185	531	388.286	39	4.56378
b1186	1542	1399.29	94	3.05234
b1187	720	577.286	82	6.45408
b1188	1533	1390.29	5	0.163409
b1189	1299	1156.29	98	3.85099
b1190	1071	928.286	71	3.47526
b1191	1737	1594.29	77	2.1945
b1192	915	772.286	14	0.823685
b1193	612	469.286	31	3.00148
b1194	735	592.286	21	1.61101
b1195	255	112.298	7	2.83228
b1196	441	298.286	0	0
b1197	1698	1555.29	11	0.321361
b1198	1419	1276.29	15	0.534016
b1199	633	490.286	8	0.741399
b1200	1071	928.286	13	0.636316
b1201	1920	1777.29	30	0.766964
b1202	2868	2725.29	68	1.13373
b1203	1092	949.286	61	2.91974
b1204	585	442.286	41	4.21204
b1205	279	136.286	11	3.66736
b1206	1680	1537.29	159	4.69952
b1207	948	805.286	420	23.6979
b1208	852	709.286	148	9.48095
b1209	624	481.286	16	1.51053
b1210	1257	1114.29	119	4.85246
b1211	1083	940.286	59	2.85104
b1212	834	691.286	58	3.81225
b1213	393	250.286	5	0.907705
b1214	810	667.286	36	2.45133
b1215	855	712.286	169	10.7806
b4419	108	11.7764	16.2045	62.5225
b4420	67	13.3846	0	0
b4421	108	11.7764	13.5909	52.4382
b4422	66	13.4167	0	0
b4423	108	11.7764	16.2045	62.5225
b4424	68	13.4286	3	10.1509
b1216	1101	958.286	43	2.03885
b1217	231	88.6401	4	2.05041
b1218	696	553.286	46	3.77763
b1219	354	211.286	15	3.22576
b1220	1395	1252.29	33	1.19735
b1221	651	508.286	31	2.77118
b1222	1797	1654.29	113	3.1037
b1223	1392	1249.29	7	0.254594
b1224	3744	3601.29	23	0.290189
b1225	1539	1396.29	15	0.488122
b1226	711	568.286	13	1.03941
b1227	678	535.286	12	1.01861
b1229	90	11.4378	0	0
b4425	171	40.5032	463	519.401
b1230	85	11.4315	75.7917	301.252
b1231	85	11.4315	75.7917	301.252
b1232	843	700.286	37	2.4007
b1233	459	316.286	9	1.29293
b1234	906	763.286	30	1.78585
b1235	1014	871.286	31	1.61664
b1236	909	766.286	69	4.09138
b1237	414	271.286	833	139.518
b1238	618	475.286	3	0.286799
b4573	1797	1654.29	96	2.63677
b1241	2676	2533.29	83	1.48869
b1242	648	505.286	45	4.04657
b1243	1632	1489.29	463	14.1258
b1244	921	778.286	102	5.95487
b1245	909	766.286	125	7.41192
b1246	1014	871.286	116	6.04935
b1247	1005	862.286	105	5.53285
b1248	330	187.286	29	7.03565
b1249	1461	1318.29	60	2.06801
b4595	174	42.4926	11	11.7622
b1250	1254	1111.29	8	0.327096
b1251	297	154.286	7	2.0615
b1252	720	577.286	67	5.27345
b1253	399	256.286	24	4.25498
b1254	540	397.286	36	4.11728
b1255	744	601.286	31	2.34257
b1256	639	496.286	8	0.732435
b1257	507	364.286	1	0.124729
b1258	501	358.286	0	0
b1259	180	46.6156	0	0
b1260	807	664.286	48	3.2832
b1261	1194	1051.29	36	1.55594
b1262	1362	1219.29	27	1.00617
b1263	1596	1453.29	35	1.09428
b1264	1563	1420.29	59	1.8875
b1265	45	11.6667	0	0
b1266	882	739.286	29	1.78237
b1267	621	478.286	27	2.565
b1268	1896	1753.29	18	0.466478
b1269	876	733.286	314	19.4566
b1270	591	448.286	12	1.21629
b1271	759	616.286	9	0.663547
b1272	1050	907.286	49	2.45394
b1273	252	109.298	4	1.66287
b1274	2598	2455.29	298	5.51475
b1275	975	832.286	67	3.65775
b4522	165	36.6409	5	6.20033
b4523	168	38.5727	2	2.35592
b1276	2676	2533.29	182	3.26436
b1277	591	448.286	29	2.93937
b1278	765	622.286	16	1.16826
b1279	309	166.286	34	9.29041
b1280	1170	1027.29	74	3.27304
b1281	738	595.286	168	12.8232
b1282	327	184.286	29	7.15018
b1283	219	77.6371	35	20.4838
b1284	750	607.286	27	2.02014
b4596	174	42.4926	0	0
b1285	1986	1843.29	20	0.493002
b4672	105	11.732	0	0
b1286	1935	1792.29	114	2.89007
b1287	1128	985.286	12	0.553389
b1288	789	646.286	160	11.2488
b1289	354	211.286	8	1.72041
b1290	807	664.286	15	1.026
b1291	993	850.286	8	0.4275
b1292	891	748.286	9	0.546495
b1293	966	823.286	22	1.21418
b1294	1644	1501.29	59	1.78566
b1295	246	103.309	1	0.439818
b1296	1386	1243.29	36	1.31566
b1297	1419	1276.29	45	1.60205
b1298	765	622.286	31	2.26351
b1299	558	415.286	77	8.42471
b1300	1488	1345.29	55	1.85763
b1301	1281	1138.29	31	1.23743
b1302	1266	1123.29	17	0.687654
b1303	978	835.286	13	0.707163
b1304	669	526.286	18	1.55404
b1305	225	83.0249	13	7.11453
b1306	360	217.286	28	5.85515
b1307	222	80.2949	42	23.7669
b1308	315	172.286	22	5.80209
b1309	1680	1537.29	8	0.236454
b1310	1293	1150.29	4	0.158003
b1311	882	739.286	1	0.0614609
b1312	843	700.286	4	0.259535
b1313	1053	910.286	1	0.0499153
b1314	789	646.286	1	0.0703051
b1315	1056	913.286	2	0.0995026
b1316	2268	2125.29	3	0.064138
b1317	660	517.286	1	0.0878376
b4524	2165	2022.29	1	0.0224682
b1319	906	763.286	7	0.416699
b1320	999	856.286	10	0.530631
b1321	1398	1255.29	9	0.32577
b1322	1062	919.286	12	0.593119
b1323	1542	1399.29	89	2.88998
b1324	507	364.286	46	5.73755
b1325	966	823.286	42	2.31798
b1326	729	586.286	33	2.5575
b4525	138	21.3696	0	0
b4673	66	13.4167	0	0
b1327	921	778.286	2	0.116762
b1328	900	757.286	6	0.36
b1329	1614	1471.29	37	1.14266
b1330	1032	889.286	19	0.970786
b1331	1017	874.286	68.1792	3.54331
b1332	258	115.298	29	11.4284
b1333	951	808.286	48	2.69828
b1334	753	610.286	245	18.2408
b1335	516	373.286	7	0.852055
b1336	1527	1384.29	1	0.0328235
b1337	1446	1303.29	13	0.453226
b1338	1311	1168.29	2	0.0777843
b1339	909	766.286	5	0.296477
b4426	96	11.0094	0	0
b1340	564	421.286	47	5.06912
b1341	1233	1090.29	13	0.541769
b1342	984	841.286	44	2.3764
b4699	122	15.218	2	5.97149
b1343	1374	1231.29	50	1.84511
b1344	936	793.286	43	2.46292
b1345	1236	1093.29	3	0.124681
b1346	216	74.9842	0	0
b1347	210	69.8632	0	0
b4714	179	45.9535	0	0
b1348	195	57.7653	0	0
b1349	810	667.286	5	0.340463
b1350	2601	2458.29	4	0.0739331
b1351	276	133.286	2	0.6818
b4526	171	40.5032	0	0
b1352	222	80.2949	0	0
b1353	489	346.286	4	0.524852
b4527	156	31.0767	4	5.84839
b1355	135	20.1358	0	0
b1356	477	334.286	12	1.63108
b1357	297	154.286	1	0.2945
b1358	423	280.286	0	0
b1359	858	715.286	1	0.0635231
b1360	747	604.286	2	0.150383
b1361	500	357.286	1	0.127173
b1362	444	301.286	11.8552	1.78789
b4528	186	50.9532	15.1357	13.4972
b1363	1458	1315.29	6	0.207273
b1365	264	121.298	2	0.74918
b1366	453	310.286	13	1.90367
b1368	933	790.286	6	0.344968
b4570	399	256.286	6	1.06375
b1370	981	838.286	17.5715	0.952421
b1372	3363	3220.29	12	0.169316
b1373	576	433.286	14.6906	1.54055
b1374	591	448.286	8.66667	0.878432
b1375	234	91.497	0	0
b4638	51	14.5	0	0
b1376	435	292.286	17	2.64273
b1377	1134	991.286	3	0.13751
b4427	109	11.8831	0	0
b1378	3525	3382.29	53	0.711995
b4529	267	124.298	10	3.65549
b1379	423	280.286	17	2.75587
b1380	990	847.286	21	1.12616
b1381	2640	2497.29	22	0.400282
b1382	186	50.9532	0	0
b1383	327	184.286	1	0.246558
b1384	906	763.286	7	0.416699
b1385	1500	1357.29	37	1.23863
b1386	2274	2131.29	6	0.127915
b1387	2046	1903.29	6	0.143238
b1388	930	787.286	0	0
b1389	288	145.286	0	0
b1390	747	604.286	2	0.150383
b1391	498	355.286	3	0.383667
b1392	1071	928.286	0	0
b1393	768	625.286	2	0.145332
b1394	789	646.286	0	0
b1395	1428	1285.29	0	0
b1396	423	280.286	3	0.48633
b1397	1206	1063.29	10	0.427328
b1398	1314	1171.29	9	0.349133
b1399	951	808.286	11	0.618357
b1400	591	448.286	1	0.101358
b4674	66	13.4167	0	0
b1402	906	763.286	63.241	3.76464
b4492	6063	5920.29	349	2.67851
b1403	366	223.286	23.5199	4.78614
b1404	1152	1009.29	12.5274	0.563974
b1406	861	718.286	10	0.632578
b1407	2307	2164.29	7	0.146958
b1408	606	463.286	3	0.294228
b1409	897	754.286	3	0.180716
b1410	1758	1615.29	20	0.56259
b1411	1293	1150.29	12	0.474009
b1412	606	463.286	7	0.686531
b1413	3903	3760.29	57	0.688756
b1414	801	658.286	31	2.13973
b1415	1440	1297.29	77	2.69691
b4493	2003	1860.29	41	1.00142
b1418	531	388.286	14	1.63828
b4597	64	12.5	0	0
b1419	174	42.4926	12	12.8315
b4428	150	27.6549	31.3259	51.4687
b1420	168	38.5727	13.6741	16.1076
b4429	56	17.4444	0	0
b1421	1641	1498.29	25	0.758153
b1422	924	781.286	95	5.52491
b1423	1344	1201.29	19	0.718652
b1424	1656	1513.29	40	1.20102
b1426	225	83.0249	0	0
b1427	540	397.286	8	0.914952
b1428	981	838.286	2	0.108405
b1429	993	850.286	16	0.855
b1430	594	451.286	1	0.100684
b1431	669	526.286	4	0.345342
b4578	432	289.286	15	2.356
b1432	1149	1006.29	61	2.75435
b1433	1176	1033.29	10	0.439735
b1434	537	394.286	14	1.61335
b1435	1962	1819.29	112	2.79723
b1436	231	88.6401	1	0.512603
b4532	177	44.5629	3	3.05886
b1438	417	274.286	1	0.165656
b1439	1407	1264.29	43	1.54538
b1440	1146	1003.29	15	0.679325
b1441	1014	871.286	7	0.365047
b1442	942	799.286	6	0.341083
b1443	795	652.286	2	0.139317
b1444	1425	1282.29	10	0.354345
b4598	96	11.0094	1	4.12712
b1445	174	42.4926	39	41.7025
b1446	234	91.497	63	31.2856
b1447	450	307.286	16	2.36586
b1448	519	376.286	15	1.81128
b1449	1038	895.286	23	1.16729
b1450	666	523.286	23	1.9971
b1451	2103	1960.29	28	0.649008
b1452	1062	919.286	33	1.63108
b1453	1500	1357.29	46	1.53992
b1454	618	475.286	1	0.0955997
b1455	213	72.4121	0	0
b1456	2037	1894.29	25.8282	0.619526
b1457	483	340.286	0	0
b1459	2107	1964.29	1	0.0231316
b1460	1137	994.286	1.66278	0.0759863
b1461	234	91.497	0	0
b1462	570	427.286	1	0.106339
b1463	846	703.286	11	0.710677
b1464	894	751.286	22	1.33054
b1465	681	538.286	5	0.422054
b1466	696	553.286	0	0
b1467	1545	1402.29	3	0.0972066
b1468	3741	3598.29	11	0.138902
b1469	1389	1246.29	2	0.0729161
b1471	2663	2520.29	0	0
b1472	279	136.286	0	0
b1473	882	739.286	8	0.491687
b1474	3048	2905.29	16	0.250232
b1475	885	742.286	9.04796	0.553848
b1476	654	511.286	0	0
b1477	285	142.286	18	5.74807
b1478	1011	868.286	12	0.627957
b1479	1698	1555.29	33	0.964084
b1480	138	21.3696	6	12.7575
b1481	216	74.9842	0	0
b1482	432	289.286	56	8.79573
b1483	927	784.286	27	1.56423
b1484	987	844.286	10	0.538173
b1485	897	754.286	2	0.120477
b1486	1023	880.286	4	0.206466
b1487	1551	1408.29	7	0.225849
b1488	582	439.286	2	0.206868
b1489	2400	2257.29	9	0.181162
b1490	1383	1240.29	5	0.183172
b1491	1320	1177.29	30	1.15785
b1492	1536	1393.29	8	0.260892
b1493	1401	1258.29	8.33336	0.300921
b1494	2796	2653.29	15	0.256873
b1495	2373	2230.29	10	0.203728
b1496	1686	1543.29	0	0
b1497	1158	1015.29	2	0.0895062
b1498	1683	1540.29	8	0.235993
b1499	762	619.286	1	0.0733703
b1500	198	60.1422	0	0
b1501	2280	2137.29	24	0.510223
b1502	915	772.286	2	0.117669
b1503	504	361.286	3	0.377295
b1504	531	388.286	4	0.46808
b1505	1227	1084.29	18	0.754293
b1506	407	264.286	2	0.343849
b1507	1323	1180.29	17	0.654445
b1508	267	124.298	2	0.731099
b4696	10645	10502.3	68	0.294196
b1511	1593	1450.29	19	0.595266
b1512	954	811.286	3	0.168019
b1513	1536	1393.29	7	0.228281
b1514	1029	886.286	6	0.307602
b1515	993	850.286	1	0.0534375
b1516	1023	880.286	3	0.154849
b1517	876	733.286	1	0.0619638
b1518	291	148.286	3	0.919248
b1519	759	616.286	8	0.589819
b1520	915	772.286	10	0.588346
b1521	1452	1309.29	7	0.242926
b1522	948	805.286	21	1.1849
b1523	360	217.286	21	4.39136
b1524	927	784.286	27	1.56423
b1525	1389	1246.29	11	0.401039
b1526	882	739.286	10	0.614609
b1527	1116	973.286	2	0.0933686
b1528	1191	1048.29	46	1.99384
b1529	666	523.286	33	2.86541
b1530	435	292.286	5	0.777273
b1531	384	241.286	9	1.69481
b1532	219	77.6371	7	4.09675
b1533	900	757.286	50	3
b1534	1188	1045.29	18	0.782436
b4599	96	11.0094	3	12.3814
b4698	98	11.0625	2	8.21463
b1535	891	748.286	9	0.546495
b1536	393	250.286	5	0.907705
b1537	519	376.286	11	1.32827
b1538	2046	1903.29	25	0.596825
b1539	747	604.286	19	1.42864
b1540	687	544.286	34	2.83833
b1541	204	64.9006	7	4.90073
b1542	1461	1318.29	6	0.206801
b1544	234	91.497	0	0
b1545	591	448.286	4.33333	0.439216
b1546	576	433.286	0.00910394	0.000954698
b1547	963	820.286	0	0
b1548	528	385.286	0	0
b4533	234	91.497	0	0
b1549	411	268.286	0	0
