target_id	length	eff_length	est_counts	tpm
b0780	909	760.897	12	0.508231
b0781	990	841.897	140	5.35889
b0782	513	364.937	80	7.06443
b0783	486	337.937	75	7.15205
b0784	246	97.9615	25	8.22414
b0785	453	304.937	89	9.40557
b0786	705	556.897	40	2.31468
b0787	714	565.897	2	0.113893
b0788	957	808.897	3	0.119518
b0789	1242	1093.9	10	0.294598
b0790	762	613.897	13	0.682423
b0791	411	262.937	38	4.65733
b0792	1107	958.897	2	0.0672146
b0793	1134	985.897	8	0.261496
b0794	1737	1588.9	19	0.385357
b0795	999	850.897	19	0.719586
b0796	672	523.897	11	0.676632
b0797	1365	1216.9	23	0.609088
b0798	483	334.937	3	0.288645
b0799	2151	2002.9	17	0.273524
b0800	963	814.897	55	2.17503
b0801	1086	937.897	84	2.88622
b0802	261	112.951	4	1.14124
b0803	267	118.951	5	1.35459
b0804	678	529.897	11	0.668971
b0805	2283	2134.9	72	1.08683
b0806	261	112.951	3	0.855927
b0807	927	778.897	35	1.44808
b0808	2226	2077.9	12	0.186107
b0809	723	574.897	179	10.0339
b0810	660	511.897	149	9.38015
b0811	747	598.897	427	22.9764
b0812	504	355.937	343	31.0546
b0813	888	739.897	5	0.217773
b0814	516	367.937	315	27.5894
b0815	1584	1435.9	16	0.359089
b4705	129	15.0786	7	14.9604
b0817	468	319.937	70	7.05081
b0818	1119	970.897	28	0.929374
b0819	921	772.897	226	9.42308
b0820	1593	1444.9	135	3.01094
b0821	1266	1117.9	21	0.605373
b0822	816	667.897	15	0.723748
b0823	2433	2284.9	5	0.0705195
b0824	900	751.897	0	0
b0825	663	514.897	10	0.625872
b0826	750	601.897	31	1.65976
b0827	1236	1087.9	99	2.9326
b0828	966	817.897	154	6.06775
b0829	1872	1723.9	129	2.41148
b0830	1539	1390.9	61	1.41332
b0831	921	772.897	34	1.41763
b0832	912	763.897	21	0.885912
b0833	2349	2200.9	19	0.278202
b0834	1329	1180.9	9	0.245604
b0835	1326	1177.9	123	3.36514
b0836	384	235.937	1	0.136587
b0837	1116	967.897	14	0.466127
b0838	627	478.897	61	4.10482
b0839	1203	1054.9	87	2.65776
b0840	759	610.897	37	1.95182
b0841	597	448.897	38	2.72799
b0842	1233	1084.9	32	0.950533
b0843	285	136.937	2	0.470667
b0844	816	667.897	10	0.482499
b0845	1209	1060.9	15	0.455642
b0846	537	388.937	7	0.579995
b4417	79	9.3125	0	0
b0847	1686	1537.9	42	0.880091
b0848	378	229.937	3	0.420453
b0849	258	109.951	11	3.22403
b0850	288	139.937	7	1.61202
b0851	723	574.897	46	2.57854
b0852	903	754.897	75	3.20169
b0853	477	328.937	29	2.84113
b0854	1113	964.897	100	3.33983
b0855	1134	985.897	56	1.83047
b0856	954	805.897	22	0.879729
b0857	846	697.897	30	1.38527
b0858	489	340.937	4	0.378086
b0859	1128	979.897	30	0.986613
b0860	732	583.897	8	0.441529
b0861	669	520.897	57	3.52638
b0862	717	568.897	70	3.96525
b0863	732	583.897	193	10.6519
b0864	729	580.897	98	5.43667
b0865	516	367.937	75	6.56891
b0866	324	175.937	15	2.74751
b0867	831	682.897	30	1.4157
b0868	1014	865.897	59	2.19579
b0869	1431	1282.9	57	1.43182
b0870	1002	853.897	95	3.58529
b0871	1719	1570.9	56	1.1488
b0872	969	820.897	1	0.039257
b0873	1653	1504.9	3	0.0642422
b0874	900	751.897	17	0.728612
b0875	696	547.897	5	0.294088
b0876	1659	1510.9	42	0.895819
b0877	993	844.897	121	4.61517
b0878	1116	967.897	15	0.499422
b0879	1947	1798.9	35	0.627
b0880	225	77.8566	171	70.7793
b0881	321	172.937	22	4.09958
b0882	2277	2128.9	354	5.35864
b0883	88	10.1667	20.5	64.9802
b0884	219	72.5594	169	75.0583
b0885	705	556.897	33	1.90961
b0886	1722	1573.9	60	1.22852
b0887	1767	1618.9	78	1.55268
b0888	966	817.897	474	18.6761
b0889	495	346.937	115	10.682
b0890	3990	3841.9	276	2.3151
b0891	612	463.897	55	3.82074
b0892	1344	1195.9	52	1.40125
b0893	1293	1144.9	398	11.2027
b0894	2445	2296.9	6	0.0841813
b0895	618	469.897	3	0.205743
b0896	864	715.897	8	0.360118
b0897	627	478.897	69	4.64315
b0898	1149	1000.9	39	1.25569
b0899	1431	1282.9	9	0.226077
b0900	909	760.897	5	0.211763
b0901	591	442.897	3	0.218285
b0902	741	592.897	59	3.20685
b0903	2283	2134.9	1407	21.2385
b0904	858	709.897	22	0.998696
b0905	1761	1612.9	85	1.69831
b0906	693	544.897	5	0.295707
b0907	1089	940.897	228	7.80906
b0908	1284	1135.9	68	1.92919
b0909	765	616.897	1	0.0522388
b0910	684	535.897	197	11.8465
b0911	1674	1525.9	6286	132.756
b0912	285	136.937	211	49.6554
b0913	2265	2116.9	6	0.0913392
b0914	1749	1600.9	84	1.69091
b0915	987	838.897	61	2.3433
b0916	1233	1084.9	9	0.267337
b0917	183	44.4668	23	16.6686
b0918	747	598.897	130	6.99515
b0919	894	745.897	7	0.30243
b0920	780	631.897	12	0.611985
b0921	786	637.897	62	3.13218
b0922	1323	1174.9	88	2.41373
b0923	705	556.897	45	2.60402
b0924	4461	4312.9	449	3.35493
b0925	1848	1699.9	57	1.08058
b0926	549	400.937	75	6.02824
b0927	648	499.897	104	6.70438
b0928	1191	1042.9	981	30.3133
b0929	1089	940.897	7823	267.94
b0930	1401	1252.9	647	16.6416
b0931	1203	1054.9	340	10.3866
b0932	2613	2464.9	514	6.72001
b0933	768	619.897	10	0.51986
b0934	792	643.897	2	0.100097
b0935	1146	997.897	4	0.129175
b0936	960	811.897	1	0.0396922
b0937	576	427.897	1	0.0753124
b0938	540	391.937	0	0
b0939	702	553.897	0	0
b0940	2601	2452.9	2	0.0262758
b0941	1071	922.897	3	0.104755
b0942	543	394.937	0	0
b0943	516	367.937	0	0
b0944	711	562.897	7	0.400751
b0945	1011	862.897	256	9.56064
b0946	543	394.937	22	1.79515
b0947	1110	961.897	36	1.20609
b0948	2109	1960.9	168	2.76096
b0949	1908	1759.9	185	3.38759
b0950	1254	1105.9	16	0.466242
b0951	1641	1492.9	42	0.90662
b0952	564	415.897	30	2.32456
b0953	168	34.6859	205	190.461
b0954	519	370.937	465	40.3978
b0955	1761	1612.9	78	1.55845
b0956	453	304.937	21	2.21929
b0957	1041	892.897	11919	430.174
b0958	510	361.937	24	2.1369
b0959	630	481.897	4	0.267493
b0960	2154	2005.9	61	0.980002
b0961	447	298.937	11	1.18582
b0962	2055	1906.9	105	1.77447
b0963	459	310.937	95	9.84592
b0964	663	514.897	0	0
b0965	414	265.937	51	6.18011
b0966	318	169.937	82	15.55
b0967	1191	1042.9	138	4.26426
b0968	279	130.951	5	1.23046
b0969	330	181.937	17	3.01115
b0970	660	511.897	320	20.1453
b0971	88	10.1667	14	44.3767
b0972	1119	970.897	1	0.0331919
b0973	1794	1645.9	1	0.0195796
b0974	708	559.897	1	0.057557
b0975	588	439.897	4	0.293032
b0976	399	250.937	1	0.128422
b0977	858	709.897	5	0.226976
b0978	1545	1396.9	27	0.622881
b0979	1137	988.897	18	0.58658
b4592	93	9.37063	2	6.87808
b0980	1299	1150.9	28	0.78402
b0981	2181	2032.9	25	0.396306
b0982	447	298.937	2	0.215603
b0983	1140	991.897	2	0.0649784
b0984	2097	1948.9	5	0.0826774
b0985	747	598.897	2	0.107618
b0986	645	496.897	3	0.194563
b0987	306	157.937	1	0.204043
b4516	276	127.951	7.78088	1.95971
b0988	504	355.937	27.9982	2.53491
b0989	213	67.5067	0	0
b0990	213	67.5067	0	0
b0991	231	83.4226	0	0
b4517	174	38.5816	1	0.835267
b0992	1074	925.897	1	0.0348051
b0993	2745	2596.9	9	0.111685
b0994	1029	880.897	4	0.146332
b0995	693	544.897	15	0.887121
b0996	1173	1024.9	0	0
b0997	2547	2398.9	5	0.0671683
b0998	600	451.897	4	0.285251
b0999	306	157.937	23	4.69298
b1000	921	772.897	61	2.5434
b1001	1257	1108.9	0	0
b1002	1242	1093.9	118	3.47625
b1003	228	80.5868	39	15.5958
b1004	597	448.897	177	12.7067
b4518	174	38.5816	10	8.35267
b1006	1329	1180.9	7	0.191026
b1007	495	346.937	1	0.0928869
b1008	591	442.897	0	0
b1009	801	652.897	2	0.0987168
b1010	387	238.937	0	0
b1011	693	544.897	1	0.0591414
b1012	1149	1000.9	0	0
b1013	639	490.897	12	0.787765
b1014	3963	3814.9	1035	8.74306
b1015	1509	1360.9	286	6.77246
b4490	1661	1512.9	46	0.979838
b1018	1128	979.897	86	2.82829
b1019	1272	1123.9	47	1.34765
b1020	1065	916.897	70	2.46027
b1021	414	265.937	1	0.121179
b1022	1326	1177.9	4	0.109436
b1023	2019	1870.9	2	0.0344497
b1024	2424	2275.9	7	0.0991177
b1025	1359	1210.9	0	0
b1026	867	718.897	9.2	0.412408
b1027	300	151.937	2.6	0.55146
b1028	342	193.937	0	0
b1029	987	838.897	2	0.0768294
b1032	88	10.1667	20.5	64.9802
b1033	939	790.897	82	3.34118
b1034	738	589.897	88	4.80742
b1035	555	406.937	104	8.23591
b1036	492	343.937	34	3.1857
b1037	834	685.897	6	0.281902
b1038	417	268.937	2	0.239654
b1039	390	241.937	0	0
b1040	651	502.897	0	0
b1041	456	307.937	0	0
b1042	456	307.937	0	0
b1043	333	184.937	0	0
b1044	312	163.937	0	0
b1045	534	385.937	3	0.250501
b1046	1422	1273.9	22	0.556537
b1047	1158	1009.9	9	0.287191
b1048	1536	1387.9	332	7.7088
b1049	2544	2395.9	478	6.42933
b1050	228	80.5868	52	20.7943
b1051	375	226.937	117	16.6144
b1053	1227	1078.9	3	0.0896081
b1054	921	772.897	45	1.87628
b1055	1053	904.897	205	7.30063
b1056	576	427.897	13	0.979062
b1057	567	418.897	0	0
b1058	141	19.9766	0	0
b1059	1119	970.897	57	1.89194
b1060	255	106.951	14	4.21841
b1061	246	97.9615	29	9.54
b1062	1047	898.897	820	29.3975
b1063	561	412.897	21	1.63902
b1064	648	499.897	95	6.1242
b1065	1209	1060.9	2	0.0607523
b1066	585	436.897	33	2.43411
b1067	648	499.897	47	3.02986
b1068	924	775.897	36	1.49522
b1069	1536	1387.9	37	0.859113
b1070	417	268.937	5	0.599135
b1071	294	145.937	2	0.441641
b1072	660	511.897	7	0.440678
b1073	417	268.937	10	1.19827
b1074	405	256.937	16	2.00677
b1075	696	547.897	28	1.64689
b1076	1209	1060.9	35	1.06316
b1077	756	607.897	38	2.01446
b1078	783	634.897	29	1.47198
b1079	699	550.897	8	0.467978
b1080	1098	949.897	9	0.305332
b1081	942	793.897	8	0.324737
b1082	1644	1495.9	7	0.1508
b1083	954	805.897	3	0.119963
b1084	3186	3037.9	766	8.12571
b1085	321	172.937	53	9.87626
b1086	960	811.897	113	4.48522
b1087	585	436.897	37	2.72916
b4418	169	35.3156	25	22.8128
b1088	522	373.937	960	82.7329
b1089	174	38.5816	643	537.076
b1090	1071	922.897	296	10.3358
b1091	954	805.897	456	18.2344
b1092	930	781.897	682	28.1087
b1093	735	586.897	1242	68.1971
b1094	237	89.0714	1516	548.487
b1095	1242	1093.9	1248	36.7658
b1096	810	661.897	31	1.50931
b1097	1023	874.897	21	0.773514
b1098	642	493.897	40	2.60993
b1099	1005	856.897	53	1.99321
b1100	798	649.897	49	2.42973
b1101	1434	1285.9	280	7.0171
b1102	2190	2041.9	5	0.0789118
b1103	360	211.937	49	7.45065
b1104	378	229.937	33	4.62498
b1105	642	493.897	123	8.02555
b1106	825	676.897	30	1.42825
b1107	1026	877.897	65	2.38603
b1108	543	394.937	48	3.91669
b1109	1305	1156.9	49	1.36492
b1110	540	391.937	0	0
b1111	633	484.897	29	1.92732
b1112	258	109.951	11	3.22403
b1113	963	814.897	36	1.42366
b1114	3447	3298.9	254	2.48125
b1115	1074	925.897	0	0
b1116	1200	1051.9	33	1.01099
b1117	702	553.897	24	1.39633
b1118	1245	1096.9	47	1.38082
b1119	912	763.897	62	2.61555
b1120	729	580.897	76	4.21619
b1121	789	640.897	3	0.150848
b1122	462	313.937	1	0.102651
b1123	1047	898.897	438	15.7025
b1124	795	646.897	46	2.29155
b1125	828	679.897	66	3.12829
b1126	1137	988.897	152	4.95334
b1127	1227	1078.9	31	0.92595
b1128	1122	973.897	163	5.39362
b1129	1461	1312.9	53	1.30092
b1130	672	523.897	63	3.87526
b1131	1371	1222.9	664	17.4978
b1132	642	493.897	151	9.8525
b1133	1107	958.897	175	5.88128
b1134	462	313.937	12	1.23181
b1135	654	505.897	31	1.97472
b1136	1251	1102.9	3432	100.281
b1137	666	517.897	0	0
b1138	705	556.897	0	0
b1139	894	745.897	1	0.0432043
b1140	1128	979.897	0	0
b1141	246	97.9615	2	0.657931
b1143	342	193.937	2	0.332334
b1144	309	160.937	3	0.600717
b1145	675	526.897	17	1.03975
b1146	201	57.8379	0	0
b1147	558	409.897	3	0.235859
b1148	339	190.937	1	0.168778
b4692	234	86.2193	0	0
b4693	1134	985.897	1	0.0326869
b1150	183	44.4668	0	0
b1151	412	263.937	0	0
b1152	780	631.897	1	0.0509988
b1153	585	436.897	1	0.073761
b1154	630	481.897	0	0
b1155	414	265.937	0	0
b1156	603	454.897	2	0.141685
b1157	501	352.937	0	0
b1158	555	406.937	0	0
b1159	834	685.897	0	0
b4519	165	32.8343	1	0.981473
b1160	324	175.937	0	0
b1161	405	256.937	0	0
b1162	732	583.897	23	1.2694
b1163	1212	1063.9	4	0.121162
b1164	237	89.0714	0	0
b1165	273	124.951	0	0
b1166	267	118.951	0	0
b1167	249	100.961	0	0
b1168	1524	1375.9	1	0.0234218
b4520	219	72.5594	0	0
b4491	5297	5148.9	15	0.0938821
b1171	330	181.937	17	3.01115
b1172	345	196.937	8	1.30908
b4593	174	38.5816	0	0
b4594	186	46.5977	0	0
b4521	689	540.897	0	0
b1174	267	118.951	26	7.04386
b1175	813	664.897	207	10.0328
b1176	696	547.897	111	6.52875
b1177	369	220.937	13	1.89618
b1178	402	253.937	6	0.761431
b1179	294	145.937	9	1.98738
b1180	660	511.897	25	1.57385
b1181	462	313.937	5	0.513254
b1182	912	763.897	0	0
b1183	420	271.937	2	0.23701
b1184	1269	1120.9	3	0.0862504
b1185	531	382.937	41	3.45034
b1186	1542	1393.9	63	1.45652
b1187	720	571.897	45	2.53572
b1188	1533	1384.9	12	0.279235
b1189	1299	1150.9	589	16.4924
b1190	1071	922.897	382	13.3388
b1191	1737	1588.9	28	0.567895
b1192	915	766.897	22	0.924467
b1193	612	463.897	45	3.12606
b1194	735	586.897	3	0.164727
b1195	255	106.951	2	0.60263
b1196	441	292.937	0	0
b1197	1698	1549.9	48	0.998031
b1198	1419	1270.9	119	3.01747
b1199	633	484.897	73	4.85154
b1200	1071	922.897	163	5.69168
b1201	1920	1771.9	28	0.509243
b1202	2868	2719.9	10	0.118482
b1203	1092	943.897	334	11.4032
b1204	585	436.897	53	3.90933
b1205	279	130.951	34	8.36712
b1206	1680	1531.9	59	1.24116
b1207	948	799.897	1326	53.4214
b1208	852	703.897	306	14.0094
b1209	624	475.897	62	4.19841
b1210	1257	1108.9	67	1.94711
b1211	1083	934.897	46	1.58562
b1212	834	685.897	22	1.03364
b1213	393	244.937	4	0.526272
b1214	810	661.897	34	1.65537
b1215	855	706.897	333	15.1808
b4419	108	9.93706	10.4762	33.9743
b4420	67	9.44444	2	6.82432
b4421	108	9.93706	1.04762	3.39743
b4422	66	9.5	0	0
b4423	108	9.93706	10.4762	33.9743
b4424	68	9.5	2	6.78441
b1216	1101	952.897	30	1.01457
b1217	231	83.4226	1	0.386298
b1218	696	547.897	17	0.999899
b1219	354	205.937	56	8.76311
b1220	1395	1246.9	5	0.129225
b1221	651	502.897	51	3.26811
b1222	1797	1648.9	36	0.703582
b1223	1392	1243.9	6	0.155444
b1224	3744	3595.9	8	0.0716949
b1225	1539	1390.9	2	0.0463384
b1226	711	562.897	4	0.229001
b1227	678	529.897	6	0.364893
b1229	90	10.3191	0.0591152	0.184613
b4425	171	36.6498	6.94088	6.10308
b1230	85	10.1228	24.3093	77.3886
b1231	85	10.1228	24.3093	77.3886
b1232	843	694.897	95	4.40564
b1233	459	310.937	29	3.0056
b1234	906	757.897	42	1.78585
b1235	1014	865.897	25	0.930421
b1236	909	760.897	152	6.43759
b1237	414	265.937	431	52.228
b1238	618	469.897	10	0.685809
b4573	1797	1648.9	10	0.195439
b1241	2676	2527.9	812	10.3515
b1242	648	499.897	8	0.515722
b1243	1632	1483.9	2028	44.0423
b1244	921	772.897	348	14.5099
b1245	909	760.897	486	20.5834
b1246	1014	865.897	562	20.9159
b1247	1005	856.897	536	20.1577
b1248	330	181.937	29	5.13667
b1249	1461	1312.9	41	1.00637
b4595	174	38.5816	26	21.7169
b1250	1254	1105.9	2	0.0582802
b1251	297	148.937	31	6.70755
b1252	720	571.897	75	4.22619
b1253	399	250.937	19	2.44002
b1254	540	391.937	26	2.13778
b1255	744	595.897	52	2.81215
b1256	639	490.897	55	3.61059
b1257	507	358.937	0	0
b1258	501	352.937	2	0.182616
b1259	180	42.4403	0	0
b1260	807	658.897	727	35.5568
b1261	1194	1045.9	1090	33.5848
b1262	1362	1213.9	849	22.5388
b1263	1596	1447.9	1012	22.5242
b1264	1563	1414.9	1444	32.8888
b1265	45	3	4	42.9679
b1266	882	733.897	42	1.84425
b1267	621	472.897	27	1.83994
b1268	1896	1747.9	6	0.110622
b1269	876	727.897	119	5.26845
b1270	591	442.897	19	1.38247
b1271	759	610.897	35	1.84632
b1272	1050	901.897	110	3.93044
b1273	252	103.961	32	9.91935
b1274	2598	2449.9	420	5.52468
b1275	975	826.897	65	2.53319
b4522	165	32.8343	10	9.81473
b4523	168	34.6859	13	12.078
b1276	2676	2527.9	351	4.47459
b1277	591	442.897	47	3.4198
b1278	765	616.897	15	0.783582
b1279	309	160.937	30	6.00717
b1280	1170	1021.9	32	1.00913
b1281	738	589.897	226	12.3463
b1282	327	178.937	65	11.7063
b1283	219	72.5594	20	8.88264
b1284	750	601.897	15	0.80311
b4596	174	38.5816	3	2.5058
b1285	1986	1837.9	28	0.490956
b4672	105	9.70621	0	0
b1286	1935	1786.9	420	7.57453
b1287	1128	979.897	23	0.756403
b1288	789	640.897	636	31.9797
b1289	354	205.937	3	0.469453
b1290	807	658.897	15	0.733634
b1291	993	844.897	35	1.33497
b1292	891	742.897	11	0.477166
b1293	966	817.897	19	0.748619
b1294	1644	1495.9	71	1.52955
b1295	246	97.9615	7	2.30276
b1296	1386	1237.9	7	0.18223
b1297	1419	1270.9	44	1.1157
b1298	765	616.897	25	1.30597
b1299	558	409.897	14	1.10068
b1300	1488	1339.9	25	0.601277
b1301	1281	1132.9	12	0.341347
b1302	1266	1117.9	26	0.74951
b1303	978	829.897	5	0.194156
b1304	669	520.897	46	2.84585
b1305	225	77.8566	7	2.8974
b1306	360	211.937	4	0.608216
b1307	222	75.142	8	3.43094
b1308	315	166.937	114	22.0068
b1309	1680	1531.9	0	0
b1310	1293	1144.9	1	0.0281475
b1311	882	733.897	1	0.0439107
b1312	843	694.897	0	0
b1313	1053	904.897	5	0.178064
b1314	789	640.897	4	0.20113
b1315	1056	907.897	2	0.0709903
b1316	2268	2119.9	2	0.0304033
b1317	660	511.897	0	0
b4524	2165	2016.9	0	0
b1319	906	757.897	0	0
b1320	999	850.897	13	0.492348
b1321	1398	1249.9	59	1.52119
b1322	1062	913.897	48	1.69258
b1323	1542	1393.9	69	1.59523
b1324	507	358.937	557	50.0083
b1325	966	817.897	28	1.10323
b1326	729	580.897	21	1.165
b4525	138	18.7162	0	0
b4673	66	9.5	0	0
b1327	921	772.897	4	0.16678
b1328	900	751.897	6	0.257157
b1329	1614	1465.9	50	1.09919
b1330	1032	883.897	21	0.765638
b1331	1017	868.897	172.724	6.40607
b1332	258	109.951	66	19.3442
b1333	951	802.897	102	4.09398
b1334	753	604.897	338	18.007
b1335	516	367.937	7	0.613098
b1336	1527	1378.9	0	0
b1337	1446	1297.9	3	0.0744881
b1338	1311	1162.9	3	0.0831354
b1339	909	760.897	5	0.211763
b4426	96	8.99526	0	0
b1340	564	415.897	15	1.16228
b1341	1233	1084.9	33	0.980237
b1342	984	835.897	33	1.27223
b4699	122	12.7672	2	5.04823
b1343	1374	1225.9	30	0.78863
b1344	936	787.897	57	2.33137
b1345	1236	1087.9	6	0.177733
b1346	216	69.9872	0	0
b1347	210	64.9364	0	0
b4714	179	41.7373	0	0
b1348	195	53.3401	0	0
b1349	810	661.897	3	0.146062
b1350	2601	2452.9	8	0.105103
b1351	276	127.951	3	0.755585
b4526	171	36.6498	0	0
b1352	222	75.142	0	0
b1353	489	340.937	0	0
b4527	156	27.7305	0	0
b1355	135	17.4358	0	0
b1356	477	328.937	9	0.881729
b1357	297	148.937	0	0
b1358	423	274.937	1	0.117212
b1359	858	709.897	0	0
b1360	747	598.897	2	0.107618
b1361	500	351.937	1	0.0915673
b1362	444	295.937	0	0
b4528	186	46.5977	13.635	9.4297
b1363	1458	1309.9	3	0.0738057
b1365	264	115.951	0	0
b1366	453	304.937	1	0.105681
b1368	933	784.897	3	0.123173
b4570	399	250.937	2	0.256845
b1370	981	832.897	6.77553	0.262155
b1372	3363	3214.9	9	0.0902155
b1373	576	427.897	1.99979e-06	1.50609e-07
b1374	591	442.897	0	0
b1375	234	86.2193	0	0
b4638	51	5.5	0	0
b1376	435	286.937	49	5.50319
b1377	1134	985.897	0	0
b4427	109	10.1324	0	0
b1378	3525	3376.9	164	1.56506
b4529	267	118.951	29	7.85662
b1379	423	274.937	21	2.46145
b1380	990	841.897	60	2.29667
b1381	2640	2491.9	37	0.478495
b1382	186	46.5977	0	0
b1383	327	178.937	6	1.08058
b1384	906	757.897	25	1.06301
b1385	1500	1351.9	14	0.333726
b1386	2274	2125.9	3	0.0454763
b1387	2046	1897.9	4	0.0679193
b1388	930	781.897	2	0.0824302
b1389	288	139.937	0	0
b1390	747	598.897	0	0
b1391	498	349.937	1	0.0920906
b1392	1071	922.897	2	0.0698365
b1393	768	619.897	1	0.051986
b1394	789	640.897	2	0.100565
b1395	1428	1279.9	1	0.0251786
b1396	423	274.937	1	0.117212
b1397	1206	1057.9	31	0.944331
b1398	1314	1165.9	35	0.967417
b1399	951	802.897	26	1.04356
b1400	591	442.897	20	1.45524
b4674	66	9.5	0	0
b1402	906	757.897	7.70989	0.327827
b4492	6063	5914.9	50	0.272413
b1403	366	217.937	6	0.887207
b1404	1152	1003.9	3.81758	0.122548
b1406	861	712.897	25	1.13011
b1407	2307	2158.9	0	0
b1408	606	457.897	0	0
b1409	897	748.897	0	0
b1410	1758	1609.9	2	0.0400348
b1411	1293	1144.9	3	0.0844424
b1412	606	457.897	20	1.40756
b1413	3903	3754.9	220	1.88812
b1414	801	652.897	21	1.03653
b1415	1440	1291.9	1016	25.3438
b4493	2003	1854.9	89	1.54624
b1418	531	382.937	27	2.27217
b4597	64	8.71429	1	3.69806
b1419	174	38.5816	9	7.5174
b4428	150	24.4254	29.9204	39.4758
b1420	168	34.6859	49.0796	45.5989
b4429	56	8.66667	1	3.71838
b1421	1641	1492.9	15	0.323793
b1422	924	775.897	80	3.3227
b1423	1344	1195.9	18	0.485048
b1424	1656	1507.9	106	2.26537
b1426	225	77.8566	3	1.24174
b1427	540	391.937	5	0.411111
b1428	981	832.897	6	0.232148
b1429	993	844.897	16	0.61027
b1430	594	445.897	16	1.15636
b1431	669	520.897	41	2.53652
b4578	432	283.937	2	0.226993
b1432	1149	1000.9	21	0.676139
b1433	1176	1027.9	7	0.219459
b1434	537	388.937	9	0.745707
b1435	1962	1813.9	102	1.81215
b1436	231	83.4226	6	2.31779
b4532	177	40.4841	1	0.796015
b1438	417	268.937	6	0.718962
b1439	1407	1258.9	25	0.639964
b1440	1146	997.897	35	1.13029
b1441	1014	865.897	18	0.669903
b1442	942	793.897	6	0.243553
b1443	795	646.897	14	0.697427
b1444	1425	1276.9	162	4.08851
b4598	96	8.99526	0	0
b1445	174	38.5816	2	1.67053
b1446	234	86.2193	19	7.10158
b1447	450	301.937	8	0.853844
b1448	519	370.937	10	0.868771
b1449	1038	889.897	33	1.19503
b1450	666	517.897	2	0.124449
b1451	2103	1954.9	31	0.511027
b1452	1062	913.897	214	7.5461
b1453	1500	1351.9	12	0.286051
b1454	618	469.897	0	0
b1455	213	67.5067	0	0
b1456	2037	1888.9	4.39259	0.0749407
b1457	483	334.937	0	0
b1459	2107	1958.9	0	0
b1460	1137	988.897	0	0
b1461	234	86.2193	3	1.1213
b1462	570	421.897	1	0.0763835
b1463	846	697.897	11	0.507934
b1464	894	745.897	21	0.90729
b1465	681	532.897	2	0.120946
b1466	696	547.897	2	0.117635
b1467	1545	1396.9	3	0.069209
b1468	3741	3592.9	11	0.0986628
b1469	1389	1240.9	3	0.0779097
b1471	2663	2514.9	0	0
b1472	279	130.951	0	0
b1473	882	733.897	9	0.395197
b1474	3048	2899.9	12.0102	0.133467
b1475	885	736.897	3	0.131196
b1476	654	505.897	0	0
b1477	285	136.937	6	1.412
b1478	1011	862.897	80	2.9877
b1479	1698	1549.9	508	10.5625
b1480	138	18.7162	41	70.5945
b1481	216	69.9872	0	0
b1482	432	283.937	61	6.9233
b1483	927	778.897	6	0.248243
b1484	987	838.897	2	0.0768294
b1485	897	748.897	0	0
b1486	1023	874.897	6	0.221004
b1487	1551	1402.9	10	0.22971
b1488	582	433.897	5	0.371355
b1489	2400	2251.9	14	0.200348
b1490	1383	1234.9	3	0.0782882
b1491	1320	1171.9	65	1.78743
b1492	1536	1387.9	28	0.65014
b1493	1401	1252.9	95.2	2.44865
b1494	2796	2647.9	14	0.170386
b1495	2373	2224.9	6	0.0869055
b1496	1686	1537.9	2	0.0419091
b1497	1158	1009.9	0	0
b1498	1683	1534.9	39	0.818825
b1499	762	613.897	0	0
b1500	198	55.5012	0	0
b1501	2280	2131.9	6	0.0906966
b1502	915	766.897	0	0
b1503	504	355.937	1	0.0905382
b1504	531	382.937	0	0
b1505	1227	1078.9	0	0
b1506	407	258.937	0	0
b1507	1323	1174.9	9	0.246859
b1508	267	118.951	3	0.812754
b4696	10645	10496.9	26	0.0798212
b1511	1593	1444.9	4	0.0892132
b1512	954	805.897	4	0.159951
b1513	1536	1387.9	8	0.185754
b1514	1029	880.897	2	0.0731662
b1515	993	844.897	2	0.0762838
b1516	1023	874.897	2	0.073668
b1517	876	727.897	6	0.265636
b1518	291	142.937	8	1.80364
b1519	759	610.897	20	1.05504
b1520	915	766.897	5	0.210106
b1521	1452	1303.9	6	0.148291
b1522	948	799.897	7	0.282013
b1523	360	211.937	5	0.76027
b1524	927	778.897	35	1.44808
b1525	1389	1240.9	10	0.259699
b1526	882	733.897	7	0.307375
b1527	1116	967.897	1	0.0332948
b1528	1191	1042.9	16	0.494407
b1529	666	517.897	10	0.622247
b1530	435	286.937	10	1.1231
b1531	384	235.937	11	1.50246
b1532	219	72.5594	2	0.888264
b1533	900	751.897	21	0.90005
b1534	1188	1039.9	14	0.433854
b4599	96	8.99526	0	0
b4698	98	9.38189	0	0
b1535	891	742.897	3	0.130136
b1536	393	244.937	0	0
b1537	519	370.937	4	0.347508
b1538	2046	1897.9	188	3.19221
b1539	747	598.897	174	9.36274
b1540	687	538.897	20	1.196
b1541	204	60.1814	2	1.07096
b1542	1461	1312.9	3	0.073637
b1544	234	86.2193	0	0
b1545	591	442.897	0	0
b1546	576	427.897	6	0.451875
b1547	963	814.897	2	0.0790921
b1548	528	379.937	2.5866	0.219393
b4533	234	86.2193	0	0
b1549	411	262.937	0	0
b1550	174	38.5816	0	0
b1551	156	27.7305	0	0
b1552	213	67.5067	0	0
b4689	255	106.951	0	0
b1553	498	349.937	0	0
b1554	534	385.937	0	0
b1555	312	163.937	0	0
b1556	216	69.9872	0	0
