target_id	length	eff_length	est_counts	tpm
b0781	990	847.852	102	5.04461
b0782	513	370.852	76	8.5933
b0783	486	343.852	43	5.24378
b0784	246	103.898	20	8.07181
b0785	453	310.852	52	7.0145
b0786	705	562.852	34	2.53298
b0787	714	571.852	0	0
b0788	957	814.852	1	0.0514599
b0789	1242	1099.85	3	0.114376
b0790	762	619.852	8	0.54119
b0791	411	268.852	19	2.96338
b0792	1107	964.852	4	0.173839
b0793	1134	991.852	7	0.295937
b0794	1737	1594.85	14	0.368091
b0795	999	856.852	31	1.51706
b0796	672	529.852	6	0.474836
b0797	1365	1222.85	30	1.02871
b0798	483	340.852	3	0.369065
b0799	2151	2008.85	21	0.438348
b0800	963	820.852	37	1.8901
b0801	1086	943.852	84	3.73184
b0802	261	118.866	19	6.70261
b0803	267	124.866	47	15.7834
b0804	678	535.852	291	22.7717
b0805	2283	2140.85	4249	83.2239
b0806	261	118.866	1	0.352769
b0807	927	784.852	33	1.76309
b0808	2226	2083.85	5	0.100612
b0809	723	580.852	190	13.7163
b0810	660	517.852	138	11.1743
b0811	747	604.852	307	21.2832
b0812	504	361.852	89	10.3135
b0813	888	745.852	9	0.505985
b0814	516	373.852	558	62.5867
b0815	1584	1441.85	15	0.436233
b4705	129	16.0181	20	52.3561
b0817	468	325.852	38	4.89002
b0818	1119	976.852	12	0.51511
b0819	921	778.852	199	10.7139
b0820	1593	1450.85	136	3.93064
b0821	1266	1123.85	31	1.15665
b0822	816	673.852	15	0.933414
b0823	2433	2290.85	5	0.091521
b0824	900	757.852	1	0.0553303
b0825	663	520.852	4	0.322028
b0826	750	607.852	24	1.65562
b0827	1236	1093.85	77	2.95175
b0828	966	823.852	172	8.75441
b0829	1872	1729.85	104	2.521
b0830	1539	1396.85	90	2.70172
b0831	921	778.852	27	1.45364
b0832	912	769.852	20	1.08936
b0833	2349	2206.85	17	0.323016
b0834	1329	1186.85	11	0.388637
b0835	1326	1183.85	108	3.82537
b0836	384	241.852	0	0
b0837	1116	973.852	3	0.129174
b0838	627	484.852	63	5.44852
b0839	1203	1060.85	58	2.29256
b0840	759	616.852	30	2.03933
b0841	597	454.852	20	1.84377
b0842	1233	1090.85	20	0.768797
b0843	285	142.852	9	2.64182
b0844	816	673.852	11	0.684503
b0845	1209	1066.85	24	0.943311
b0846	537	394.852	8	0.849577
b4417	79	13.1719	0	0
b0847	1686	1543.85	47	1.27656
b0848	378	235.852	4	0.71116
b0849	258	115.866	6	2.17142
b0850	288	145.852	6	1.72498
b0851	723	580.852	51	3.68173
b0852	903	760.852	51	2.81072
b0853	477	334.852	27	3.3811
b0854	1113	970.852	101	4.3623
b0855	1134	991.852	51	2.15611
b0856	954	811.852	18	0.929701
b0857	846	703.852	18	1.07236
b0858	489	346.852	5	0.604468
b0859	1128	985.852	25	1.06335
b0860	732	589.852	9	0.639804
b0861	669	526.852	38	3.02442
b0862	717	574.852	65	4.74138
b0863	732	589.852	134	9.52597
b0864	729	586.852	70	5.00169
b0865	516	373.852	43	4.82299
b0866	324	181.852	18	4.15051
b0867	831	688.852	29	1.7653
b0868	1014	871.852	44	2.1162
b0869	1431	1288.85	48	1.56166
b0870	1002	859.852	83	4.04764
b0871	1719	1576.85	43	1.14347
b0872	969	826.852	3	0.152139
b0873	1653	1510.85	1	0.027754
b0874	900	757.852	29	1.60458
b0875	696	553.852	5	0.37855
b0876	1659	1516.85	31	0.856971
b0877	993	850.852	97	4.78041
b0878	1116	973.852	27	1.16257
b0879	1947	1804.85	44	1.02225
b0880	225	83.8563	42	21.002
b0881	321	178.852	19	4.45458
b0882	2277	2134.85	483	9.48696
b0883	88	13.2778	23	72.6357
b0884	219	78.4375	158	84.4659
b0885	705	562.852	32	2.38398
b0886	1722	1579.85	64	1.69868
b0887	1767	1624.85	65	1.67744
b0888	966	823.852	348	17.7124
b0889	495	352.852	150	17.8257
b0890	3990	3847.85	283	3.08401
b0891	612	469.852	58	5.17624
b0892	1344	1201.85	56	1.95382
b0893	1293	1150.85	495	18.0357
b0894	2445	2302.85	5	0.0910441
b0895	618	475.852	1	0.0881202
b0896	864	721.852	5	0.290449
b0897	627	484.852	16	1.38375
b0898	1149	1006.85	37	1.54093
b0899	1431	1288.85	0	0
b0900	909	766.852	3	0.164043
b0901	591	448.852	2	0.186842
b0902	741	598.852	22	1.54046
b0903	2283	2140.85	920	18.0198
b0904	858	715.852	26	1.52299
b0905	1761	1618.85	147	3.80766
b0906	693	550.852	8	0.608979
b0907	1089	946.852	445	19.7072
b0908	1284	1141.85	176	6.46324
b0909	765	622.852	3	0.201969
b0910	684	541.852	154	11.9176
b0911	1674	1531.85	6122	167.581
b0912	285	142.852	165	48.4333
b0913	2265	2122.85	10	0.197528
b0914	1749	1606.85	112	2.92274
b0915	987	844.852	51	2.53126
b0916	1233	1090.85	11	0.422838
b0917	183	48.6483	14	12.0672
b0918	747	604.852	111	7.69523
b0919	894	751.852	8	0.446175
b0920	780	637.852	8	0.525917
b0921	786	643.852	60	3.90762
b0922	1323	1180.85	93	3.30244
b0923	705	562.852	56	4.17197
b0924	4461	4318.85	417	4.0487
b0925	1848	1705.85	57	1.40114
b0926	549	406.852	61	6.28696
b0927	648	505.852	116	9.61572
b0928	1191	1048.85	697	27.8655
b0929	1089	946.852	3559	157.613
b0930	1401	1258.85	683	22.7506
b0931	1203	1060.85	275	10.8699
b0932	2613	2470.85	434	7.36531
b0933	768	625.852	3	0.201
b0934	792	649.852	2	0.129051
b0935	1146	1003.85	6	0.250628
b0936	960	817.852	2	0.102542
b0937	576	433.852	2	0.193302
b0938	540	397.852	1	0.105396
b0939	702	559.852	0	0
b0940	2601	2458.85	3	0.0511607
b0941	1071	928.852	6	0.270865
b0942	543	400.852	3	0.313823
b0943	516	373.852	1	0.112162
b0944	711	568.852	6	0.442282
b0945	1011	868.852	222	10.7141
b0946	543	400.852	28	2.92901
b0947	1110	967.852	30	1.29975
b0948	2109	1966.85	141	3.00604
b0949	1908	1765.85	144	3.41945
b0950	1254	1111.85	20	0.754277
b0951	1641	1498.85	49	1.37083
b0952	564	421.852	25	2.485
b0953	168	37.9316	83	91.7539
b0954	519	376.852	391	43.5064
b0955	1761	1618.85	95	2.46073
b0956	453	310.852	16	2.15831
b0957	1041	898.852	9564	446.169
b0958	510	367.852	13	1.4819
b0959	630	487.852	7	0.601669
b0960	2154	2011.85	56	1.16719
b0961	447	304.852	7	0.962844
b0962	2055	1912.85	94	2.0606
b0963	459	316.852	63	8.33741
b0964	663	520.852	2	0.161014
b0965	414	271.852	33	5.09012
b0966	318	175.852	70	16.6916
b0967	1191	1048.85	85	3.39823
b0968	279	136.852	3	0.919213
b0969	330	187.852	11	2.45541
b0970	660	517.852	236	19.1097
b0971	88	13.2778	12	37.8969
b0972	1119	976.852	0	0
b0973	1794	1651.85	1	0.025385
b0974	708	565.852	1	0.0741045
b0975	588	445.852	4	0.376198
b0976	399	256.852	3	0.489762
b0977	858	715.852	2	0.117153
b0978	1545	1402.85	19	0.567923
b0979	1137	994.852	13	0.547939
b4592	93	11.9065	0	0
b0980	1299	1156.85	15	0.543702
b0981	2181	2038.85	15	0.308499
b0982	447	304.852	5	0.687746
b0983	1140	997.852	4	0.16809
b0984	2097	1954.85	10	0.214503
b0985	747	604.852	1	0.0693264
b0986	645	502.852	0	0
b0987	306	163.852	5	1.27957
b4516	276	133.866	1.21792e-05	3.81501e-06
b0988	504	361.852	55.4377	6.42423
b0989	213	73.1456	0	0
b0990	213	73.1456	0	0
b0991	231	89.4659	0	0
b4517	174	42.0268	1	0.99775
b0992	1074	931.852	1	0.0449988
b0993	2745	2602.85	9	0.144991
b0994	1029	886.852	4	0.189128
b0995	693	550.852	15	1.14184
b0996	1173	1030.85	0	0
b0997	2547	2404.85	4	0.069746
b0998	600	457.852	1	0.0915846
b0999	306	163.852	13	3.32689
b1000	921	778.852	48	2.58425
b1001	1257	1114.85	0	0
b1002	1242	1099.85	25	0.953133
b1003	228	86.6338	17	8.22829
b1004	597	454.852	72	6.63758
b4518	174	42.0268	3	2.99325
b1006	1329	1186.85	1	0.0353306
b1007	495	352.852	1	0.118838
b1008	591	448.852	1	0.0934209
b1009	801	658.852	0	0
b1010	387	244.852	0	0
b1011	693	550.852	0	0
b1012	1149	1006.85	0	0
b1013	639	496.852	6	0.506374
b1014	3963	3820.85	175	1.92055
b1015	1509	1366.85	146	4.47898
b4490	1661	1518.85	133	3.67184
b1018	1128	985.852	323	13.7385
b1019	1272	1129.85	188	6.97724
b1020	1065	922.852	63	2.86257
b1021	414	271.852	0	0
b1022	1326	1183.85	5	0.177101
b1023	2019	1876.85	3	0.0670253
b1024	2424	2281.85	4	0.0735056
b1025	1359	1216.85	2	0.0689191
b1026	867	724.852	7.6	0.439655
b1027	300	157.852	2.4	0.63754
b1028	342	199.852	0	0
b1029	987	844.852	0	0
b1032	88	13.2778	23	72.6357
b1033	939	796.852	64	3.36783
b1034	738	595.852	59	4.15204
b1035	555	412.852	73	7.4144
b1036	492	349.852	28	3.35599
b1037	834	691.852	5	0.303043
b1038	417	274.852	1	0.152563
b1039	390	247.852	0	0
b1040	651	508.852	2	0.164811
b1041	456	313.852	0	0
b1042	456	313.852	7	0.935234
b1043	333	190.852	1	0.21971
b1044	312	169.852	4	0.987497
b1045	534	391.852	5	0.535051
b1046	1422	1279.85	16	0.524213
b1047	1158	1015.85	11	0.454056
b1048	1536	1393.85	264	7.94209
b1049	2544	2401.85	398	6.9484
b1050	228	86.6338	32	15.4885
b1051	375	232.852	62	11.165
b1053	1227	1084.85	6	0.231915
b1054	921	778.852	21	1.13061
b1055	1053	910.852	150	6.90543
b1056	576	433.852	6	0.579905
b1057	567	424.852	0	0
b1058	141	21.4426	0	0
b1059	1119	976.852	57	2.44677
b1060	255	112.866	6	2.22914
b1061	246	103.898	27	10.8969
b1062	1047	904.852	582	26.9707
b1063	561	418.852	12	1.20135
b1064	648	505.852	76	6.29996
b1065	1209	1066.85	4	0.157218
b1066	585	442.852	32	3.02997
b1067	648	505.852	29	2.40393
b1068	924	781.852	47	2.5207
b1069	1536	1393.85	45	1.35377
b1070	417	274.852	3	0.457688
b1071	294	151.852	4	1.10455
b1072	660	517.852	6	0.48584
b1073	417	274.852	8	1.2205
b1074	405	262.852	7	1.11669
b1075	696	553.852	22	1.66562
b1076	1209	1066.85	32	1.25775
b1077	756	613.852	30	2.0493
b1078	783	640.852	20	1.30864
b1079	699	556.852	4	0.301209
b1080	1098	955.852	7	0.307082
b1081	942	799.852	7	0.366975
b1082	1644	1501.85	5	0.139602
b1083	954	811.852	3	0.15495
b1084	3186	3043.85	827	11.3928
b1085	321	178.852	50	11.7226
b1086	960	817.852	95	4.87076
b1087	585	442.852	37	3.50341
b4418	169	38.6119	31	33.6657
b1088	522	379.852	849	93.7218
b1089	174	42.0268	665	663.503
b1090	1071	928.852	280	12.6404
b1091	954	811.852	453	23.3975
b1092	930	787.852	638	33.9566
b1093	735	592.852	1036	73.2759
b1094	237	95.1443	1329	585.72
b1095	1242	1099.85	1125	42.891
b1096	810	667.852	18	1.13016
b1097	1023	880.852	17	0.80927
b1098	642	499.852	25	2.09723
b1099	1005	862.852	26	1.26353
b1100	798	655.852	42	2.68529
b1101	1434	1291.85	134	4.3495
b1102	2190	2047.85	219	4.48429
b1103	360	217.852	46	8.85407
b1104	378	235.852	42	7.46718
b1105	642	499.852	79	6.62725
b1106	825	682.852	22	1.35096
b1107	1026	883.852	62	2.94144
b1108	543	400.852	39	4.0797
b1109	1305	1162.85	154	5.55321
b1110	540	397.852	2	0.210793
b1111	633	490.852	13	1.11056
b1112	258	115.866	20	7.23806
b1113	963	820.852	13	0.664089
b1114	3447	3304.85	201	2.5503
b1115	1074	931.852	1	0.0449988
b1116	1200	1057.85	45	1.78376
b1117	702	559.852	41	3.07085
b1118	1245	1102.85	56	2.12921
b1119	912	769.852	60	3.26807
b1120	729	586.852	28	2.00068
b1121	789	646.852	4	0.2593
b1122	462	319.852	0	0
b1123	1047	904.852	465	21.5488
b1124	795	652.852	61	3.91798
b1125	828	685.852	58	3.54605
b1126	1137	994.852	133	5.60584
b1127	1227	1084.85	27	1.04362
b1128	1122	979.852	126	5.3921
b1129	1461	1318.85	56	1.78049
b1130	672	529.852	67	5.30234
b1131	1371	1228.85	568	19.3819
b1132	642	499.852	109	9.14392
b1133	1107	964.852	174	7.56199
b1134	462	319.852	15	1.96648
b1135	654	511.852	18	1.4746
b1136	1251	1108.85	3326	125.776
b1137	666	523.852	1	0.0800458
b1138	705	562.852	0	0
b1139	894	751.852	1	0.0557719
b1140	1128	985.852	4	0.170136
b1141	246	103.898	0	0
b1143	342	199.852	5	1.04908
b1144	309	166.852	3	0.753939
b1145	675	532.852	12	0.944326
b1146	201	63.1038	0	0
b1147	558	415.852	1	0.100834
b1148	339	196.852	0	0
b4692	234	92.2842	1	0.454382
b4693	1134	991.852	0	0
b1150	183	48.6483	0	0
b1151	412	269.852	0	0
b1152	780	637.852	0	0
b1153	585	442.852	0	0
b1154	630	487.852	1	0.0859527
b1155	414	271.852	0	0
b1156	603	460.852	1	0.0909884
b1157	501	358.852	0	0
b1158	555	412.852	1	0.101567
b1159	834	691.852	1	0.0606086
b4519	165	35.8143	1	1.17082
b1160	324	181.852	0	0
b1161	405	262.852	0	0
b1162	732	589.852	30	2.13268
b1163	1212	1069.85	7	0.274361
b1164	237	95.1443	0	0
b1165	273	130.866	0	0
b1166	267	124.866	0	0
b1167	249	106.877	0	0
b1168	1524	1381.85	1	0.0303449
b4520	219	78.4375	1	0.534594
b4491	5297	5154.85	6	0.0488071
b1171	330	187.852	11	2.45541
b1172	345	202.852	14	2.89398
b4593	174	42.0268	0	0
b4594	186	51.0605	1	0.821227
b4521	689	546.852	1	0.0766792
b1174	267	124.866	39	13.0969
b1175	813	670.852	183	11.4386
b1176	696	553.852	107	8.10098
b1177	369	226.852	11	2.03328
b1178	402	259.852	7	1.12959
b1179	294	151.852	9	2.48524
b1180	660	517.852	27	2.18628
b1181	462	319.852	10	1.31099
b1182	912	769.852	0	0
b1183	420	277.852	2	0.301831
b1184	1269	1126.85	10	0.372118
b1185	531	388.852	31	3.34291
b1186	1542	1399.85	85	2.54615
b1187	720	577.852	35	2.5398
b1188	1533	1390.85	7	0.21104
b1189	1299	1156.85	191	6.92314
b1190	1071	928.852	134	6.04931
b1191	1737	1594.85	26	0.683598
b1192	915	772.852	24	1.30215
b1193	612	469.852	53	4.73001
b1194	735	592.852	1	0.0707296
b1195	255	112.866	2	0.743045
b1196	441	298.852	0	0
b1197	1698	1555.85	22	0.592928
b1198	1419	1276.85	35	1.14941
b1199	633	490.852	23	1.96483
b1200	1071	928.852	51	2.30235
b1201	1920	1777.85	32	0.754748
b1202	2868	2725.85	9	0.138448
b1203	1092	949.852	249	10.9924
b1204	585	442.852	44	4.16621
b1205	279	136.852	14	4.28966
b1206	1680	1537.85	29	0.790735
b1207	948	805.852	817	42.5123
b1208	852	709.852	201	11.8734
b1209	624	481.852	63	5.48244
b1210	1257	1114.85	44	1.65494
b1211	1083	940.852	42	1.87187
b1212	834	691.852	18	1.09095
b1213	393	250.852	4	0.668635
b1214	810	667.852	29	1.82081
b1215	855	712.852	219	12.8823
b4419	108	10.695	3.5	13.7226
b4420	67	17.8	0	0
b4421	108	10.695	0	0
b4422	66	18.6667	0	0
b4423	108	10.695	3.5	13.7226
b4424	68	16.4783	0	0
b1216	1101	958.852	28	1.22449
b1217	231	89.4659	2	0.93739
b1218	696	553.852	11	0.832811
b1219	354	211.852	48	9.5007
b1220	1395	1252.85	8	0.267755
b1221	651	508.852	47	3.87306
b1222	1797	1654.85	35	0.886863
b1223	1392	1249.85	2	0.0670995
b1224	3744	3601.85	4	0.0465674
b1225	1539	1396.85	5	0.150095
b1226	711	568.852	0	0
b1227	678	535.852	3	0.23476
b1229	90	12.8052	0	0
b4425	171	39.9202	6	6.3024
b1230	85	13.5	21.3714	66.3816
b1231	85	13.5	21.3714	66.3816
b1232	843	700.852	109	6.5215
b1233	459	316.852	26	3.44084
b1234	906	763.852	37	2.03114
b1235	1014	871.852	36	1.73144
b1236	909	766.852	136	7.43661
b1237	414	271.852	335	51.6725
b1238	618	475.852	16	1.40992
b4573	1797	1654.85	9	0.228051
b1241	2676	2533.85	598	9.89618
b1242	648	505.852	6	0.497365
b1243	1632	1489.85	1830	51.5057
b1244	921	778.852	272	14.6441
b1245	909	766.852	366	20.0132
b1246	1014	871.852	400	19.2382
b1247	1005	862.852	377	18.3211
b1248	330	187.852	14	3.12506
b1249	1461	1318.85	52	1.65331
b4595	174	42.0268	28	27.937
b1250	1254	1111.85	8	0.301711
b1251	297	154.852	55	14.8933
b1252	720	577.852	194	14.0777
b1253	399	256.852	19	3.10183
b1254	540	397.852	29	3.0565
b1255	744	601.852	32	2.2295
b1256	639	496.852	7	0.59077
b1257	507	364.852	2	0.229858
b1258	501	358.852	1	0.116851
b1259	180	46.3659	1	0.904376
b1260	807	664.852	913	57.5829
b1261	1194	1051.85	1255	50.0307
b1262	1362	1219.85	851	29.253
b1263	1596	1453.85	1000	28.8421
b1264	1563	1420.85	1471	43.4122
b1265	45	12	4	13.9774
b1266	882	739.852	33	1.87032
b1267	621	478.852	20	1.75136
b1268	1896	1753.85	11	0.262995
b1269	876	733.852	124	7.08534
b1270	591	448.852	14	1.30789
b1271	759	616.852	26	1.76742
b1272	1050	907.852	81	3.74126
b1273	252	109.866	20	7.63335
b1274	2598	2455.85	439	7.49566
b1275	975	832.852	76	3.82643
b4522	165	35.8143	2	2.34165
b4523	168	37.9316	9	9.94922
b1276	2676	2533.85	136	2.25064
b1277	591	448.852	62	5.7921
b1278	765	622.852	17	1.14449
b1279	309	166.852	18	4.52364
b1280	1170	1027.85	30	1.22388
b1281	738	595.852	151	10.6264
b1282	327	184.852	43	9.75418
b1283	219	78.4375	17	9.0881
b1284	750	607.852	21	1.44867
b4596	174	42.0268	8	7.982
b1285	1986	1843.85	21	0.477574
b4672	105	10.2112	0	0
b1286	1935	1792.85	451	10.5482
b1287	1128	985.852	28	1.19095
b1288	789	646.852	679	44.0162
b1289	354	211.852	0	0
b1290	807	664.852	16	1.00912
b1291	993	850.852	41	2.02059
b1292	891	748.852	16	0.895925
b1293	966	823.852	11	0.559875
b1294	1644	1501.85	66	1.84274
b1295	246	103.898	6	2.42154
b1296	1386	1243.85	5	0.168558
b1297	1419	1276.85	33	1.08373
b1298	765	622.852	18	1.21181
b1299	558	415.852	20	2.01669
b1300	1488	1345.85	18	0.560819
b1301	1281	1138.85	11	0.405017
b1302	1266	1123.85	5	0.186556
b1303	978	835.852	8	0.401336
b1304	669	526.852	27	2.14893
b1305	225	83.8563	7	3.50034
b1306	360	217.852	6	1.15488
b1307	222	81.1383	6	3.1008
b1308	315	172.852	31	7.52028
b1309	1680	1537.85	0	0
b1310	1293	1150.85	1	0.0364358
b1311	882	739.852	0	0
b1312	843	700.852	3	0.179491
b1313	1053	910.852	2	0.0920725
b1314	789	646.852	3	0.194475
b1315	1056	913.852	1	0.0458851
b1316	2268	2125.85	1	0.0197249
b1317	660	517.852	3	0.24292
b4524	2165	2022.85	0	0
b1319	906	763.852	0	0
b1320	999	856.852	8	0.3915
b1321	1398	1255.85	35	1.16863
b1322	1062	919.852	37	1.68667
b1323	1542	1399.85	90	2.69593
b1324	507	364.852	582	66.8888
b1325	966	823.852	27	1.37424
b1326	729	586.852	24	1.71487
b4525	138	19.9217	0	0
b4673	66	18.6667	0	0
b1327	921	778.852	1	0.0538385
b1328	900	757.852	12	0.663964
b1329	1614	1471.85	40	1.13958
b1330	1032	889.852	3	0.141368
b1331	1017	874.852	99.9107	4.78878
b1332	258	115.866	66	23.8856
b1333	951	808.852	86	4.45838
b1334	753	610.852	252	17.2986
b1335	516	373.852	8	0.8973
b1336	1527	1384.85	2	0.0605584
b1337	1446	1303.85	2	0.0643205
b1338	1311	1168.85	5	0.179373
b1339	909	766.852	5	0.273405
b4426	96	11.2584	0	0
b1340	564	421.852	10	0.994002
b1341	1233	1090.85	11	0.422838
b1342	984	841.852	42	2.092
b4699	122	13.6544	2	6.14193
b1343	1374	1231.85	21	0.714839
b1344	936	793.852	31	1.63746
b1345	1236	1093.85	5	0.191672
b1346	216	75.7888	0	0
b1347	210	70.5435	0	0
b4714	179	45.5697	0	0
b1348	195	58.1477	0	0
b1349	810	667.852	2	0.125573
b1350	2601	2458.85	4	0.0682143
b1351	276	133.866	0	0
b4526	171	39.9202	0	0
b1352	222	81.1383	0	0
b1353	489	346.852	0	0
b4527	156	29.8901	0	0
b1355	135	18.5361	0	0
b1356	477	334.852	8	1.00181
b1357	297	154.852	0	0
b1358	423	280.852	0	0
b1359	858	715.852	0	0
b1360	747	604.852	2	0.138653
b1361	500	357.852	3	0.351532
b1362	444	301.852	1.33896	0.186003
b4528	186	51.0605	5.98125	4.91196
b1363	1458	1315.85	7	0.223069
b1365	264	121.866	0	0
b1366	453	310.852	1	0.134894
b1368	933	790.852	1	0.0530215
b4570	399	256.852	1	0.163254
b1370	981	838.852	8.25256	0.412526
b1372	3363	3220.85	1	0.013019
b1373	576	433.852	1.82688e-05	1.76569e-06
b1374	591	448.852	0	0
b1375	234	92.2842	0	0
b4638	51	14.6667	0	0
b1376	435	292.852	14	2.0046
b1377	1134	991.852	0	0
b4427	109	10.884	0	0
b1378	3525	3382.85	146	1.80975
b4529	267	124.866	21	7.05218
b1379	423	280.852	13	1.94094
b1380	990	847.852	54	2.67068
b1381	2640	2497.85	44	0.738642
b1382	186	51.0605	0	0
b1383	327	184.852	6	1.36105
b1384	906	763.852	6	0.329374
b1385	1500	1357.85	14	0.432338
b1386	2274	2131.85	3	0.0590081
b1387	2046	1903.85	0	0
b1388	930	787.852	0	0
b1389	288	145.852	0	0
b1390	747	604.852	0	0
b1391	498	355.852	0	0
b1392	1071	928.852	2	0.0902882
b1393	768	625.852	3	0.201
b1394	789	646.852	1	0.064825
b1395	1428	1285.85	2	0.0652209
b1396	423	280.852	0	0
b1397	1206	1063.85	14	0.551816
b1398	1314	1171.85	13	0.465177
b1399	951	808.852	16	0.829466
b1400	591	448.852	10	0.934209
b4674	66	18.6667	0	0
b1402	906	763.852	7.17612	0.393938
b4492	6063	5920.85	56	0.396599
b1403	366	223.852	5	0.936604
b1404	1152	1009.85	8.34739	0.34661
b1406	861	718.852	10	0.583322
b1407	2307	2164.85	0	0
b1408	606	463.852	0	0
b1409	897	754.852	0	0
b1410	1758	1615.85	7	0.181654
b1411	1293	1150.85	4	0.145743
b1412	606	463.852	19	1.7176
b1413	3903	3760.85	150	1.67245
b1414	801	658.852	28	1.78204
b1415	1440	1297.85	355	11.4697
b4493	2003	1860.85	79	1.78018
b1418	531	388.852	27	2.91157
b4597	64	17.6471	0	0
b1419	174	42.0268	3	2.99325
b4428	150	26.3645	22.6594	36.0394
b1420	168	37.9316	9.34057	10.3257
b4429	56	15.4167	2	5.43986
b1421	1641	1498.85	3	0.0839286
b1422	924	781.852	54	2.89612
b1423	1344	1201.85	6	0.209338
b1424	1656	1513.85	60	1.66194
b1426	225	83.8563	3	1.50014
b1427	540	397.852	4	0.421586
b1428	981	838.852	2	0.0999752
b1429	993	850.852	8	0.394261
b1430	594	451.852	14	1.29921
b1431	669	526.852	13	1.03467
b4578	432	289.852	1	0.144667
b1432	1149	1006.85	19	0.79129
b1433	1176	1033.85	3	0.121678
b1434	537	394.852	4	0.424789
b1435	1962	1819.85	66	1.52074
b1436	231	89.4659	0	0
b4532	177	44.1455	2	1.89973
b1438	417	274.852	3	0.457688
b1439	1407	1264.85	22	0.729341
b1440	1146	1003.85	3	0.125314
b1441	1014	871.852	4	0.192382
b1442	942	799.852	0	0
b1443	795	652.852	1	0.0642292
b1444	1425	1282.85	35	1.14403
b4598	96	11.2584	0	0
b1445	174	42.0268	3	2.99325
b1446	234	92.2842	24	10.9052
b1447	450	307.852	5	0.681044
b1448	519	376.852	19	2.11412
b1449	1038	895.852	15	0.702106
b1450	666	523.852	4	0.320183
b1451	2103	1960.85	34	0.727079
b1452	1062	919.852	1608	73.302
b1453	1500	1357.85	13	0.401457
b1454	618	475.852	1	0.0881202
b1455	213	73.1456	0	0
b1456	2037	1894.85	0	0
b1457	483	340.852	0	0
b1459	2107	1964.85	0	0
b1460	1137	994.852	0	0
b1461	234	92.2842	2	0.908763
b1462	570	427.852	1	0.0980062
b1463	846	703.852	7	0.417027
b1464	894	751.852	27	1.50584
b1465	681	538.852	0	0
b1466	696	553.852	0	0
b1467	1545	1402.85	4	0.119563
b1468	3741	3598.85	5	0.0582578
b1469	1389	1246.85	1	0.0336305
b1471	2663	2520.85	0	0
b1472	279	136.852	0	0
b1473	882	739.852	11	0.623441
b1474	3048	2905.85	9.01897	0.130146
b1475	885	742.852	3.00982	0.169897
b1476	654	511.852	2	0.163845
b1477	285	142.852	11	3.22889
b1478	1011	868.852	26	1.2548
b1479	1698	1555.85	273	7.3577
b1480	138	19.9217	25	52.6214
b1481	216	75.7888	0	0
b1482	432	289.852	37	5.3527
b1483	927	784.852	5	0.267134
b1484	987	844.852	0	0
b1485	897	754.852	3	0.166651
b1486	1023	880.852	4	0.190417
b1487	1551	1408.85	5	0.148817
b1488	582	439.852	1	0.0953325
b1489	2400	2257.85	8	0.148574
b1490	1383	1240.85	11	0.371724
b1491	1320	1177.85	43	1.53082
b1492	1536	1393.85	22	0.661841
b1493	1401	1258.85	52.2105	1.73913
b1494	2796	2653.85	85	1.34304
b1495	2373	2230.85	61	1.14659
b1496	1686	1543.85	20	0.543215
b1497	1158	1015.85	0	0
b1498	1683	1540.85	4	0.108855
b1499	762	619.852	0	0
b1500	198	60.5867	0	0
b1501	2280	2137.85	6	0.117685
b1502	915	772.852	0	0
b1503	504	361.852	0	0
b1504	531	388.852	0	0
b1505	1227	1084.85	0	0
b1506	407	264.852	0	0
b1507	1323	1180.85	20	0.710202
b1508	267	124.866	3	1.00745
b4696	10645	10502.9	35	0.139736
b1511	1593	1450.85	10	0.289018
b1512	954	811.852	8	0.4132
b1513	1536	1393.85	2	0.0601674
b1514	1029	886.852	2	0.0945641
b1515	993	850.852	2	0.0985652
b1516	1023	880.852	1	0.0476041
b1517	876	733.852	6	0.342839
b1518	291	148.852	3	0.845109
b1519	759	616.852	6	0.407866
b1520	915	772.852	8	0.434051
b1521	1452	1309.85	1	0.0320129
b1522	948	805.852	5	0.260173
b1523	360	217.852	8	1.53984
b1524	927	784.852	28	1.49595
b1525	1389	1246.85	19	0.638979
b1526	882	739.852	6	0.340059
b1527	1116	973.852	0	0
b1528	1191	1048.85	29	1.15939
b1529	666	523.852	8	0.640367
b1530	435	292.852	4	0.572742
b1531	384	241.852	10	1.73379
b1532	219	78.4375	5	2.67297
b1533	900	757.852	20	1.10661
b1534	1188	1045.85	11	0.441032
b4599	96	11.2584	0	0
b4698	98	10.9676	0	0
b1535	891	748.852	6	0.335972
b1536	393	250.852	0	0
b1537	519	376.852	5	0.556348
b1538	2046	1903.85	149	3.28171
b1539	747	604.852	118	8.18051
b1540	687	544.852	22	1.69313
b1541	204	65.6662	2	1.27713
b1542	1461	1318.85	3	0.0953834
b1544	234	92.2842	0	0
b1545	591	448.852	0	0
b1546	576	433.852	4.99998	0.483253
b1547	963	820.852	0	0
b1548	528	385.852	0	0
b4533	234	92.2842	2	0.908763
b1549	411	268.852	0	0
b1550	174	42.0268	0	0
b1551	156	29.8901	0	0
b1552	213	73.1456	0	0
b4689	255	112.866	0	0
b1553	498	355.852	0	0
b1554	534	391.852	1	0.10701
b1555	312	169.852	0	0
b1556	216	75.7888	0	0
b1557	216	75.7888	1	0.553277
b1558	213	73.1456	1	0.573271
b1559	753	610.852	3	0.205936
b1560	1050	907.852	1	0.0461884
