target_id	length	eff_length	est_counts	tpm
b0751	720	623.386	9523	87.6331
b0752	942	845.386	1775	12.0447
b0753	381	284.386	755	15.2297
b0754	1053	956.386	6881	41.2734
b0755	753	656.386	10251	89.5898
b0756	1041	944.386	13000	78.967
b0757	1149	1052.39	5738	31.2779
b0758	1047	950.386	4297	25.9368
b0759	1017	920.386	7468	46.5464
b0760	1473	1376.39	1053	4.38874
b0761	789	692.386	2036	16.8687
b0762	150	55.9505	489	50.1368
b0763	774	677.386	1836	15.5485
b0764	690	593.386	630	6.09053
b0765	1059	962.386	1387	8.26759
b0766	819	722.386	1714	13.6111
b0767	996	899.386	2647	16.8834
b0768	954	857.386	100	0.669076
b0769	1053	956.386	44	0.263919
b0770	1434	1337.39	177	0.759221
b0771	2262	2165.39	1005	2.66246
b0772	1284	1187.39	2397	11.5805
b0773	477	380.386	3005	45.3181
b0774	1290	1193.39	4153	19.9633
b0775	1041	944.386	1403	8.52236
b0776	1155	1058.39	1389	7.52852
b0777	756	659.386	679	5.9072
b0778	678	581.386	477	4.70658
b0779	2022	1925.39	5212	15.5288
b0780	909	812.386	2631	18.5785
b0781	990	893.386	3716	23.861
b0782	513	416.386	7801	107.475
b0783	486	389.386	2509	36.9634
b0784	246	149.386	579	22.2341
b0785	453	356.386	2665	42.8971
b0786	705	608.386	2865	27.0145
b0787	714	617.386	167	1.55171
b0788	957	860.386	508	3.38705
b0789	1242	1145.39	487	2.4391
b0790	762	665.386	474	4.08654
b0791	411	314.386	2305	42.059
b0792	1107	1010.39	362	2.05529
b0793	1134	1037.39	485	2.68196
b0794	1737	1640.39	2292	8.01531
b0795	999	902.386	1853	11.7797
b0796	672	575.386	605	6.03181
b0797	1365	1268.39	4781	21.6231
b0798	483	386.386	210	3.11781
b0799	2151	2054.39	2697	7.53096
b0800	963	866.386	1449	9.5942
b0801	1086	989.386	2176	12.6167
b0802	261	164.386	286	9.98051
b0803	267	170.386	113	3.80449
b0804	678	581.386	335	3.30546
b0805	2283	2186.39	1560	4.09307
b0806	261	164.386	119	4.15273
b0807	927	830.386	3570	24.6627
b0808	2226	2129.39	1150	3.0981
b0809	723	626.386	2494	22.8405
b0810	660	563.386	1695	17.259
b0811	747	650.386	19788	174.535
b0812	504	407.386	3058	43.0609
b0813	888	791.386	1359	9.85105
b0814	516	419.386	13999	191.485
b0815	1584	1487.39	3502	13.5065
b4705	129	38.1334	531	79.8804
b0817	468	371.386	6655	102.795
b0818	1119	1022.39	4793	26.8933
b0819	921	824.386	11532	80.2464
b0820	1593	1496.39	8480	32.509
b0821	1266	1169.39	491	2.40866
b0822	816	719.386	270	2.15305
b0823	2433	2336.39	489	1.20065
b0824	900	803.386	110	0.785453
b0825	663	566.386	394	3.99057
b0826	750	653.386	843	7.40132
b0827	1236	1139.39	1948	9.80776
b0828	966	869.386	2606	17.1954
b0829	1872	1775.39	2943	9.50931
b0830	1539	1442.39	2407	9.57296
b0831	921	824.386	1695	11.7948
b0832	912	815.386	1073	7.54898
b0833	2349	2252.39	345	0.878674
b0834	1329	1232.39	527	2.4531
b0835	1326	1229.39	3724	17.3769
b0836	384	287.386	1622	32.377
b0837	1116	1019.39	1721	9.68487
b0838	627	530.386	2053	22.2049
b0839	1203	1106.39	3143	16.2963
b0840	759	662.386	5288	45.7965
b0841	597	500.386	5288	60.6231
b0842	1233	1136.39	4104	20.7173
b0843	285	188.386	797	24.2695
b0844	816	719.386	336	2.67935
b0845	1209	1112.39	984	5.07448
b0846	537	440.386	228	2.96998
b4417	79	7.74216	78	57.7942
b0847	1686	1589.39	6394	23.0778
b0848	378	281.386	563	11.4778
b0849	258	161.386	246	8.74421
b0850	288	191.386	665	19.9326
b0851	723	626.386	1401	12.8306
b0852	903	806.386	3876	27.5735
b0853	477	380.386	1261	19.017
b0854	1113	1016.39	1390	7.84527
b0855	1134	1037.39	449	2.48289
b0856	954	857.386	211	1.41175
b0857	846	749.386	912	6.98137
b0858	489	392.386	600	8.77181
b0859	1128	1031.39	3992	22.2035
b0860	732	635.386	659	5.94976
b0861	669	572.386	3141	31.4797
b0862	717	620.386	2188	20.2319
b0863	732	635.386	1567	14.1476
b0864	729	632.386	1591	14.4324
b0865	516	419.386	2120	28.9984
b0866	324	227.386	3418	86.2303
b0867	831	734.386	2089	16.318
b0868	1014	917.386	5041	31.5222
b0869	1431	1334.39	1349	5.79939
b0870	1002	905.386	2729	17.2911
b0871	1719	1622.39	767	2.71202
b0872	969	872.386	90	0.591814
b0873	1653	1556.39	176	0.648705
b0874	900	803.386	1846	13.1813
b0875	696	599.386	1681	16.0884
b0876	1659	1562.39	1980	7.2699
b0877	993	896.386	9451	60.4831
b0878	1116	1019.39	2432	13.686
b0879	1947	1850.39	2385	7.39397
b0880	225	128.386	7629	340.88
b0881	321	224.386	2985	76.3133
b0882	2277	2180.39	18327	48.218
b0883	88	11.4743	3958	1978.8
b0884	219	122.386	7121	333.78
b0885	705	608.386	1059	9.98547
b0886	1722	1625.39	1986	7.0093
b0887	1767	1670.39	5602	19.2388
b0888	966	869.386	3029	19.9866
b0889	495	398.386	2005	28.871
b0890	3990	3893.39	7650	11.2716
b0891	612	515.386	2137	23.7861
b0892	1344	1247.39	1045	4.80582
b0893	1293	1196.39	10142	48.63
b0894	2445	2348.39	563	1.37528
b0895	618	521.386	201	2.21151
b0896	864	767.386	735	5.49446
b0897	627	530.386	4764	51.5266
b0898	1149	1052.39	9529	51.9426
b0899	1431	1334.39	401	1.72391
b0900	909	812.386	233	1.6453
b0901	591	494.386	113	1.31118
b0902	741	644.386	2106	18.7484
b0903	2283	2186.39	7624	20.0036
b0904	858	761.386	3894	29.3388
b0905	1761	1664.39	3553	12.246
b0906	693	596.386	455	4.37659
b0907	1089	992.386	7710	44.5682
b0908	1284	1187.39	1048	5.06315
b0909	765	668.386	233	1.99977
b0910	684	587.386	12210	119.246
b0911	1674	1577.39	82832	301.239
b0912	285	188.386	3184	96.9563
b0913	2265	2168.39	1882	4.97891
b0914	1749	1652.39	13239	45.9616
b0915	987	890.386	3744	24.1218
b0916	1233	1136.39	1221	6.1637
b0917	183	86.6719	280	18.5324
b0918	747	650.386	2903	25.6052
b0919	894	797.386	925	6.65464
b0920	780	683.386	869	7.29466
b0921	786	689.386	4920	40.9406
b0922	1323	1226.39	3534	16.5307
b0923	705	608.386	1898	17.8965
b0924	4461	4364.39	11737	15.4271
b0925	1848	1751.39	3087	10.1113
b0926	549	452.386	3066	38.879
b0927	648	551.386	4453	46.3285
b0928	1191	1094.39	7170	37.5838
b0929	1089	992.386	27882	161.174
b0930	1401	1304.39	26786	117.802
b0931	1203	1106.39	12903	66.9015
b0932	2613	2516.39	8415	19.1835
b0933	768	671.386	681	5.81871
b0934	792	695.386	98	0.808447
b0935	1146	1049.39	134	0.732523
b0936	960	863.386	102	0.677715
b0937	576	479.386	195	2.33346
b0938	540	443.386	102	1.31968
b0939	702	605.386	58	0.549601
b0940	2601	2504.39	386	0.884174
b0941	1071	974.386	668	3.93276
b0942	543	446.386	109	1.40077
b0943	516	419.386	177	2.42109
b0944	711	614.386	610	5.69561
b0945	1011	914.386	14703	92.2419
b0946	543	446.386	3672	47.1893
b0947	1110	1013.39	1580	8.94404
b0948	2109	2012.39	9832	28.0274
b0949	1908	1811.39	3671	11.6259
b0950	1254	1157.39	2782	13.7889
b0951	1641	1544.39	2686	9.97704
b0952	564	467.386	1585	19.4538
b0953	168	72.5639	8817	697.03
b0954	519	422.386	14474	196.576
b0955	1761	1664.39	4073	14.0382
b0956	453	356.386	634	10.2052
b0957	1041	944.386	47074	285.945
b0958	510	413.386	1713	23.7713
b0959	630	533.386	963	10.3571
b0960	2154	2057.39	2230	6.21786
b0961	447	350.386	757	12.3937
b0962	2055	1958.39	6392	18.7236
b0963	459	362.386	1796	28.4306
b0964	663	566.386	354	3.58544
b0965	414	317.386	5971	107.922
b0966	318	221.386	3554	92.0913
b0967	1191	1094.39	4650	24.3744
b0968	279	182.386	628	19.7524
b0969	330	233.386	2686	66.0211
b0970	660	563.386	17825	181.499
b0971	88	11.4743	4442	2220.77
b0972	1119	1022.39	72	0.403989
b0973	1794	1697.39	97	0.327826
b0974	708	611.386	80	0.75063
b0975	588	491.386	263	3.07033
b0976	399	302.386	102	1.93504
b0977	858	761.386	285	2.14729
b0978	1545	1448.39	720	2.85167
b0979	1137	1040.39	788	4.34494
b4592	93	13.9692	99	40.6552
b0980	1299	1202.39	598	2.85305
b0981	2181	2084.39	1205	3.31635
b0982	447	350.386	36	0.589396
b0983	1140	1043.39	164	0.901676
b0984	2097	2000.39	592	1.69769
b0985	747	650.386	261	2.30208
b0986	645	548.386	125	1.3076
b0987	306	209.386	980	26.8491
b4516	276	179.386	4393.01	140.483
b0988	504	407.386	12206.2	171.881
b0989	213	116.386	381	18.7791
b0990	213	116.386	2320	114.351
b0991	231	134.386	168	7.17144
b4517	174	78.164	63	4.62366
b0992	1074	977.386	452	2.65292
b0993	2745	2648.39	1241	2.68808
b0994	1029	932.386	334	2.05496
b0995	693	596.386	889	8.55118
b0996	1173	1076.39	48	0.255814
b0997	2547	2450.39	394	0.922387
b0998	600	503.386	237	2.70084
b0999	306	209.386	869	23.808
b1000	921	824.386	625	4.34912
b1001	1257	1160.39	11	0.0543803
b1002	1242	1145.39	1056	5.28888
b1003	228	131.386	4208	183.729
b1004	597	500.386	3977	45.5934
b4518	174	78.164	277	20.3294
b1006	1329	1232.39	706	3.28632
b1007	495	398.386	64	0.921568
b1008	591	494.386	154	1.78692
b1009	801	704.386	111	0.90399
b1010	387	290.386	58	1.14579
b1011	693	596.386	96	0.923412
b1012	1149	1052.39	92	0.501492
b1013	639	542.386	1234	13.0514
b1014	3963	3866.39	10675	15.8385
b1015	1509	1412.39	12812	52.0373
b4490	1661	1564.39	12681	46.5009
b1018	1128	1031.39	2745	15.2677
b1019	1272	1175.39	3376	16.4768
b1020	1065	968.386	10304	61.0392
b1021	414	317.386	123	2.22315
b1022	1326	1229.39	140	0.653268
b1023	2019	1922.39	201	0.599801
b1024	2424	2327.39	2065	5.08983
b1025	1359	1262.39	392	1.78133
b1026	867	770.386	732	5.45073
b1027	300	203.386	256.6	7.23747
b1028	342	245.386	13	0.30391
b1029	987	890.386	41	0.264154
b1032	88	11.4743	3958	1978.8
b1033	939	842.386	6231	42.4325
b1034	738	641.386	3165	28.3078
b1035	555	458.386	2394	29.9602
b1036	492	395.386	6056	87.865
b1037	834	737.386	834	6.48818
b1038	417	320.386	57	1.02059
b1039	390	293.386	78	1.52513
b1040	651	554.386	100	1.03476
b1041	456	359.386	16	0.255394
b1042	456	359.386	103	1.6441
b1043	333	236.386	51	1.23766
b1044	312	215.386	90	2.39705
b1045	534	437.386	987	12.9451
b1046	1422	1325.39	756	3.27213
b1047	1158	1061.39	983	5.3129
b1048	1536	1439.39	6363	25.3592
b1049	2544	2447.39	6442	15.0998
b1050	228	131.386	3560	155.436
b1051	375	278.386	2165	44.6131
b1053	1227	1130.39	947	4.8059
b1054	921	824.386	2821	19.6302
b1055	1053	956.386	8738	52.412
b1056	576	479.386	265	3.17112
b1057	567	470.386	131	1.5976
b1058	141	47.9643	9	1.07641
b1059	1119	1022.39	775	4.34849
b1060	255	158.386	3268	118.363
b1061	246	149.386	2269	87.1317
b1062	1047	950.386	13140	79.3135
b1063	561	464.386	1277	15.7748
b1064	648	551.386	735	7.64686
b1065	1209	1112.39	1027	5.29623
b1066	585	488.386	1524	17.9008
b1067	648	551.386	3454	35.935
b1068	924	827.386	1703	11.8075
b1069	1536	1439.39	2886	11.5019
b1070	417	320.386	196	3.50941
b1071	294	197.386	102	2.96439
b1072	660	563.386	843	8.58367
b1073	417	320.386	208	3.72427
b1074	405	308.386	235	4.37144
b1075	696	599.386	711	6.80479
b1076	1209	1112.39	492	2.53724
b1077	756	659.386	296	2.57516
b1078	783	686.386	655	5.47425
b1079	699	602.386	146	1.39037
b1080	1098	1001.39	271	1.55246
b1081	942	845.386	378	2.56501
b1082	1644	1547.39	395	1.46437
b1083	954	857.386	352	2.35515
b1084	3186	3089.39	11925	22.1431
b1085	321	224.386	1440	36.8144
b1086	960	863.386	4313	28.6567
b1087	585	488.386	2061	24.2084
b4418	169	73.4683	2211	172.64
b1088	522	425.386	23813	321.131
b1089	174	78.164	5759	422.661
b1090	1071	974.386	7935	46.7162
b1091	954	857.386	13881	92.8744
b1092	930	833.386	15093	103.892
b1093	735	638.386	11245	101.048
b1094	237	140.386	63024	2575.33
b1095	1242	1145.39	29519	147.843
b1096	810	713.386	3549	28.5386
b1097	1023	926.386	4928	30.5162
b1098	642	545.386	2978	31.3236
b1099	1005	908.386	2452	15.4847
b1100	798	701.386	3800	31.0798
b1101	1434	1337.39	2219	9.51814
b1102	2190	2093.39	897	2.45807
b1103	360	263.386	3170	69.0427
b1104	378	281.386	4388	89.4573
b1105	642	545.386	4355	45.8074
b1106	825	728.386	944	7.43468
b1107	1026	929.386	4078	25.1711
b1108	543	446.386	1929	24.7898
b1109	1305	1208.39	2317	10.9995
b1110	540	443.386	1042	13.4815
b1111	633	536.386	1195	12.7803
b1112	258	161.386	650	23.1046
b1113	963	866.386	530	3.50926
b1114	3447	3350.39	3867	6.62111
b1115	1074	977.386	151	0.886263
b1116	1200	1103.39	2004	10.4189
b1117	702	605.386	2165	20.5153
b1118	1245	1148.39	2610	13.0378
b1119	912	815.386	3084	21.6972
b1120	729	632.386	3031	27.4951
b1121	789	692.386	79	0.654531
b1122	462	365.386	111	1.7427
b1123	1047	950.386	2474	14.9331
b1124	795	698.386	797	6.54658
b1125	828	731.386	738	5.78844
b1126	1137	1040.39	3094	17.0599
b1127	1227	1130.39	3005	15.25
b1128	1122	1025.39	10770	60.2532
b1129	1461	1364.39	4568	19.2062
b1130	672	575.386	2776	27.6765
b1131	1371	1274.39	7016	31.582
b1132	642	545.386	3457	36.3619
b1133	1107	1010.39	11006	62.4876
b1134	462	365.386	1850	29.045
b1135	654	557.386	1401	14.419
b1136	1251	1154.39	18667	92.7631
b1137	666	569.386	43	0.433225
b1138	705	608.386	38	0.358308
b1139	894	797.386	81	0.582731
b1140	1128	1031.39	151	0.839861
b1141	246	149.386	137	5.26092
b1143	342	245.386	74	1.72995
b1144	309	212.386	295	7.96797
b1145	675	578.386	1140	11.3068
b1146	201	104.397	80	4.39598
b1147	558	461.386	203	2.52396
b1148	339	242.386	158	3.73939
b4692	234	137.386	8	0.33404
b4693	1134	1037.39	79	0.436856
b1150	183	86.6719	15	0.992807
b1151	412	315.386	24	0.436536
b1152	780	683.386	42	0.352561
b1153	585	488.386	43	0.505076
b1154	630	533.386	178	1.91439
b1155	414	317.386	19	0.343413
b1156	603	506.386	59.17	0.670304
b1157	501	404.386	22	0.312089
b1158	555	458.386	19	0.237779
b1159	834	737.386	31	0.241167
b4519	165	69.7284	8	0.658161
b1160	324	227.386	5	0.126141
b1161	405	308.386	19	0.353436
b1162	732	635.386	6784	61.2491
b1163	1212	1115.39	645	3.31731
b1164	237	140.386	190	7.76392
b1165	273	176.386	17	0.552887
b1166	267	170.386	26	0.875368
b1167	249	152.386	49	1.8446
b1168	1524	1427.39	227	0.912297
b4520	219	122.386	72	3.37483
b4491	5297	5200.39	851	0.938741
b1171	330	233.386	757	18.6068
b1172	345	248.386	1130	26.0977
b4593	174	78.164	55	4.03652
b4594	186	89.584	7	0.448249
b4521	689	592.386	257	2.48874
b1174	267	170.386	516	17.3727
b1175	813	716.386	4842	38.773
b1176	696	599.386	7264	69.5218
b1177	369	272.386	688	14.4896
b1178	402	305.386	1101	20.6819
b1179	294	197.386	351	10.201
b1180	660	563.386	1459	14.856
b1181	462	365.386	685	10.7545
b1182	912	815.386	49	0.344734
b1183	420	323.386	124	2.19964
b1184	1269	1172.39	543	2.65693
b1185	531	434.386	3445	45.4951
b1186	1542	1445.39	3320	13.1767
b1187	720	623.386	3904	35.9256
b1188	1533	1436.39	791	3.15905
b1189	1299	1202.39	11785	56.226
b1190	1071	974.386	5373	31.6328
b1191	1737	1640.39	4004	14.0023
b1192	915	818.386	1354	9.491
b1193	612	515.386	4921	54.7737
b1194	735	638.386	980	8.80632
b1195	255	158.386	366	13.2561
b1196	441	344.386	45	0.749581
b1197	1698	1601.39	667	2.38936
b1198	1419	1322.39	4220	18.3065
b1199	633	536.386	4082	43.6563
b1200	1071	974.386	2376	13.9884
b1201	1920	1823.39	3080	9.69
b1202	2868	2771.39	1715	3.54992
b1203	1092	995.386	5844	33.6799
b1204	585	488.386	2186	25.6767
b1205	279	182.386	9905	311.54
b1206	1680	1583.39	6024	21.8248
b1207	948	851.386	14926	100.57
b1208	852	755.386	5364	40.7353
b1209	624	527.386	1694	18.4262
b1210	1257	1160.39	5747	28.4113
b1211	1083	986.386	3259	18.9535
b1212	834	737.386	1252	9.74005
b1213	393	296.386	652	12.6195
b1214	810	713.386	2995	24.0837
b1215	855	758.386	7990	60.4377
b4419	108	23.1263	326	80.8656
b4420	67	5.69773	369	371.515
b4421	108	23.1263	150	37.2081
b4422	66	5.63444	21	21.3806
b4423	108	23.1263	326	80.8656
b4424	68	5.67355	374	378.153
b1216	1101	1004.39	2065	11.7943
b1217	231	134.386	345	14.7271
b1218	696	599.386	2291	21.9265
b1219	354	257.386	2190	48.8102
b1220	1395	1298.39	1032	4.55961
b1221	651	554.386	3041	31.467
b1222	1797	1700.39	3891	13.127
b1223	1392	1295.39	246	1.0894
b1224	3744	3647.39	661	1.03961
b1225	1539	1442.39	368	1.46359
b1226	711	614.386	210	1.96078
b1227	678	581.386	194	1.91421
b1229	90	12.4521	30315.9	13966.2
b4425	171	75.3412	25346.1	1929.88
b1230	85	10.092	6709.83	3814.05
b1231	85	10.092	6709.83	3814.05
b1232	843	746.386	1904	14.6337
b1233	459	362.386	779	12.3315
b1234	906	809.386	5100	36.1465
b1235	1014	917.386	2852	17.834
b1236	909	812.386	4808	33.9511
b1237	414	317.386	12759	230.611
b1238	618	521.386	302	3.32276
b4573	1797	1700.39	1474	4.97281
b1241	2676	2579.39	5650	12.5656
b1242	648	551.386	2681	27.8928
b1243	1632	1535.39	38921	145.418
b1244	921	824.386	4717	32.8237
b1245	909	812.386	6591	46.5415
b1246	1014	917.386	4451	27.8328
b1247	1005	908.386	6093	38.478
b1248	330	233.386	2715	66.7339
b1249	1461	1364.39	3657	15.3759
b4595	174	78.164	662	48.5851
b1250	1254	1157.39	348	1.72486
b1251	297	200.386	391	11.1934
b1252	720	623.386	5108	47.0051
b1253	399	302.386	3108	58.9618
b1254	540	443.386	3233	41.8288
b1255	744	647.386	2782	24.6516
b1256	639	542.386	494	5.2248
b1257	507	410.386	22	0.307526
b1258	501	404.386	32	0.453947
b1259	180	83.7996	63	4.31271
b1260	807	710.386	18876	152.429
b1261	1194	1097.39	11870	62.0502
b1262	1362	1265.39	5260	23.8459
b1263	1596	1499.39	2527	9.66815
b1264	1563	1466.39	1315	5.14433
b1265	45	18.5	411	127.445
b1266	882	785.386	2178	15.9084
b1267	621	524.386	1529	16.7266
b1268	1896	1799.39	1392	4.43779
b1269	876	779.386	14143	104.098
b1270	591	494.386	868	10.0718
b1271	759	662.386	626	5.42144
b1272	1050	953.386	5260	31.6496
b1273	252	155.386	1197	44.191
b1274	2598	2501.39	10631	24.3806
b1275	975	878.386	1172	7.65409
b4522	165	69.7284	1918	157.794
b4523	168	72.5639	460	36.3654
b1276	2676	2579.39	8842	19.6646
b1277	591	494.386	2199	25.5159
b1278	765	668.386	875	7.50987
b1279	309	212.386	6601	178.293
b1280	1170	1073.39	3801	20.3139
b1281	738	641.386	13276	118.741
b1282	327	230.386	1527	38.022
b1283	219	122.386	1285	60.2314
b1284	750	653.386	2097	18.4111
b4596	174	78.164	1103	80.9507
b1285	1986	1889.39	1661	5.04313
b4672	105	21.1633	25	6.77654
b1286	1935	1838.39	4730	14.7597
b1287	1128	1031.39	654	3.63754
b1288	789	692.386	8298	68.7506
b1289	354	257.386	332	7.39954
b1290	807	710.386	675	5.45081
b1291	993	896.386	988	6.32286
b1292	891	794.386	277	2.00032
b1293	966	869.386	572	3.77429
b1294	1644	1547.39	2249	8.33763
b1295	246	149.386	717	27.5334
b1296	1386	1289.39	2255	10.0326
b1297	1419	1322.39	3169	13.7472
b1298	765	668.386	1323	11.3549
b1299	558	461.386	2824	35.1117
b1300	1488	1391.39	1670	6.88526
b1301	1281	1184.39	448	2.16988
b1302	1266	1169.39	425	2.08489
b1303	978	881.386	533	3.46907
b1304	669	572.386	261	2.61579
b1305	225	128.386	313	13.9855
b1306	360	263.386	287	6.25087
b1307	222	125.386	238	10.8888
b1308	315	218.386	694	18.23
b1309	1680	1583.39	10	0.0362297
b1310	1293	1196.39	45	0.215771
b1311	882	785.386	71	0.518593
b1312	843	746.386	81	0.622548
b1313	1053	956.386	141	0.845741
b1314	789	692.386	89	0.737383
b1315	1056	959.386	139	0.831138
b1316	2268	2171.39	225	0.594425
b1317	660	563.386	90	0.916406
b4524	2165	2068.39	65	0.180274
b1319	906	809.386	73	0.517391
b1320	999	902.386	510	3.24212
b1321	1398	1301.39	2489	10.9716
b1322	1062	965.386	3047	18.106
b1323	1542	1445.39	5036	19.9873
b1324	507	410.386	5131	71.7234
b1325	966	869.386	2585	17.0569
b1326	729	632.386	1492	13.5344
b4525	138	45.3327	56	7.08644
b4673	66	5.63444	3	3.05437
b1327	921	824.386	230	1.60047
b1328	900	803.386	910	6.49784
b1329	1614	1517.39	2518	9.51944
b1330	1032	935.386	538	3.29946
b1331	1017	920.386	4137.61	25.7888
b1332	258	161.386	9300	330.574
b1333	951	854.386	4513	30.3014
b1334	753	656.386	16795	146.782
b1335	516	419.386	532	7.27695
b1336	1527	1430.39	289	1.15903
b1337	1446	1349.39	518	2.20214
b1338	1311	1214.39	187	0.883357
b1339	909	812.386	632	4.46279
b4426	96	15.6792	71	25.9769
b1340	564	467.386	3087	37.8889
b1341	1233	1136.39	1298	6.5524
b1342	984	887.386	2466	15.9416
b4699	122	32.8664	605	105.598
b1343	1374	1277.39	1993	8.95028
b1344	936	839.386	2395	16.368
b1345	1236	1139.39	546	2.74899
b1346	216	119.386	14	0.672707
b1347	210	113.386	5	0.252966
b4714	179	82.8662	0	0
b1348	195	98.4264	3	0.174848
b1349	810	713.386	171	1.37506
b1350	2601	2504.39	401	0.918533
b1351	276	179.386	65	2.07863
b4526	171	75.3412	6	0.456847
b1352	222	125.386	25	1.14378
b1353	489	392.386	94	1.37425
b4527	156	61.4728	13	1.21314
b1355	135	42.8097	133	17.8222
b1356	477	380.386	1232	18.5797
b1357	297	200.386	21	0.601178
b1358	423	326.386	64	1.12486
b1359	858	761.386	46	0.346581
b1360	747	650.386	83	0.73208
b1361	500	403.386	88	1.25145
b1362	444	347.386	881.957	14.5642
b4528	186	89.584	8007.67	512.776
b1363	1458	1361.39	853	3.59434
b1365	264	167.386	37	1.26804
b1366	453	356.386	189	3.04223
b1368	933	836.386	311	2.13307
b4570	399	302.386	71	1.34694
b1370	981	884.386	611.219	3.96467
b1372	3363	3266.39	539.902	0.948198
b1373	576	479.386	156.652	1.87457
b1374	591	494.386	229.636	2.66456
b1375	234	137.386	41.4	1.72866
b4638	51	21.1429	11	2.98456
b1376	435	338.386	5567	94.3757
b1377	1134	1037.39	110	0.608281
b4427	109	23.7542	7	1.69048
b1378	3525	3428.39	1481	2.47809
b4529	267	170.386	3383	113.899
b1379	423	326.386	615	10.8092
b1380	990	893.386	928	5.95882
b1381	2640	2543.39	1610	3.63133
b1382	186	89.584	25	1.60089
b1383	327	230.386	23	0.572695
b1384	906	809.386	583	4.13204
b1385	1500	1403.39	2143	8.75985
b1386	2274	2177.39	407	1.07229
b1387	2046	1949.39	249	0.732745
b1388	930	833.386	57	0.392356
b1389	288	191.386	18	0.539528
b1390	747	650.386	31	0.273427
b1391	498	401.386	93	1.32914
b1392	1071	974.386	77	0.453327
b1393	768	671.386	88	0.751903
b1394	789	692.386	42	0.347979
b1395	1428	1331.39	120	0.517046
b1396	423	326.386	24	0.421824
b1397	1206	1109.39	765	3.95576
b1398	1314	1217.39	893	4.20799
b1399	951	854.386	1369	9.19181
b1400	591	494.386	1191	13.8197
b4674	66	5.63444	0	0
b1402	906	809.386	1239.33	8.78382
b4492	6063	5966.39	4744	4.56126
b1403	366	269.386	360.667	7.68038
b1404	1152	1055.39	422.305	2.29544
b1406	861	764.386	650	4.87812
b1407	2307	2210.39	137	0.355553
b1408	606	509.386	40	0.450469
b1409	897	800.386	17	0.121843
b1410	1758	1661.39	476	1.64357
b1411	1293	1196.39	552	2.64679
b1412	606	509.386	220	2.47758
b1413	3903	3806.39	2349	3.54015
b1414	801	704.386	1514	12.3301
b1415	1440	1343.39	20483	87.467
b4493	2003	1906.39	4384	13.192
b1418	531	434.386	2951	38.9713
b4597	64	6.03318	65	61.8044
b1419	174	78.164	1561	114.564
b4428	150	55.9505	1761.93	180.65
b1420	168	72.5639	1396.07	110.366
b4429	56	11.7143	1336	654.248
b1421	1641	1544.39	1530	5.68313
b1422	924	827.386	5576	38.6604
b1423	1344	1247.39	979	4.50229
b1424	1656	1559.39	2704	9.94729
b1426	225	128.386	105	4.69162
b1427	540	443.386	1026	13.2745
b1428	981	884.386	506	3.28216
b1429	993	896.386	1291	8.26195
b1430	594	497.386	275	3.17169
b1431	669	572.386	577	5.7828
b4578	432	335.386	1324	22.6462
b1432	1149	1052.39	2824	15.3936
b1433	1176	1079.39	356	1.89202
b1434	537	440.386	716	9.32677
b1435	1962	1865.39	5042	15.5055
b1436	231	134.386	132	5.63471
b4532	177	80.9887	196	13.883
b1438	417	320.386	93	1.66518
b1439	1407	1310.39	911	3.98814
b1440	1146	1049.39	790	4.3186
b1441	1014	917.386	408	2.55129
b1442	942	845.386	309	2.09679
b1443	795	698.386	254	2.08636
b1444	1425	1328.39	3199	13.8147
b4598	96	15.6792	7640	2795.26
b1445	174	78.164	3006	220.614
b1446	234	137.386	4550	189.985
b1447	450	353.386	924	14.9994
b1448	519	422.386	831	11.2861
b1449	1038	941.386	1564	9.53061
b1450	666	569.386	219	2.20642
b1451	2103	2006.39	1636	4.67757
b1452	1062	965.386	6164	36.628
b1453	1500	1403.39	923	3.77291
b1454	618	521.386	171	1.88143
b1455	213	116.386	0	0
b1456	2037	1940.39	272.86	0.806684
b1457	483	386.386	13	0.193007
b1459	2107	2010.39	42	0.119845
b1460	1137	1040.39	13.6548	0.075291
b1461	234	137.386	17	0.709836
b1462	570	473.386	134	1.62383
b1463	846	749.386	475	3.63613
b1464	894	797.386	1207	8.68341
b1465	681	584.386	127	1.24668
b1466	696	599.386	82	0.7848
b1467	1545	1448.39	64	0.253482
b1468	3741	3644.39	484	0.761856
b1469	1389	1292.39	295	1.30943
b1471	2663	2566.39	9	0.0201174
b1472	279	182.386	4	0.125811
b1473	882	785.386	963	7.03388
b1474	3048	2951.39	274.062	0.532691
b1475	885	788.386	172	1.25153
b1476	654	557.386	230	2.36714
b1477	285	188.386	495	15.0733
b1478	1011	914.386	1404	8.80824
b1479	1698	1601.39	2434	8.71919
b1480	138	45.3327	2455	310.665
b1481	216	119.386	45	2.16227
b1482	432	335.386	3421	58.514
b1483	927	830.386	507	3.50251
b1484	987	890.386	144	0.92776
b1485	897	800.386	228	1.63413
b1486	1023	926.386	194	1.20133
b1487	1551	1454.39	308	1.21485
b1488	582	485.386	141	1.66642
b1489	2400	2303.39	327	0.81439
b1490	1383	1286.39	322	1.43594
b1491	1320	1223.39	1060	4.97043
b1492	1536	1439.39	794	3.16443
b1493	1401	1304.39	1132.9	4.9824
b1494	2796	2699.39	553	1.1752
b1495	2373	2276.39	364	0.917291
b1496	1686	1589.39	64	0.230995
b1497	1158	1061.39	19	0.102691
b1498	1683	1586.39	346	1.25118
