target_id	length	eff_length	est_counts	tpm
b0754	1053	954.47	10349	103.626
b0755	753	654.47	17865	260.884
b0756	1041	942.47	37622	381.512
b0757	1149	1050.47	68466	622.909
b0758	1047	948.47	39632	399.352
b0759	1017	918.47	27861	289.911
b0760	1473	1374.47	863	6.0008
b0761	789	690.47	2076	28.7353
b0762	150	55.622	496	85.2253
b0763	774	675.47	2305	32.6136
b0764	690	591.47	728	11.7634
b0765	1059	960.47	1225	12.1895
b0766	819	720.47	2305	30.5766
b0767	996	897.47	6448	68.6655
b0768	954	855.47	95	1.06133
b0769	1053	954.47	14	0.140184
b0770	1434	1335.47	38	0.271946
b0771	2262	2163.47	422	1.86421
b0772	1284	1185.47	9382	75.6377
b0773	477	378.47	2290	57.8279
b0774	1290	1191.47	9504	76.2354
b0775	1041	942.47	8590	87.1082
b0776	1155	1056.47	5387	48.733
b0777	756	657.47	1941	28.2152
b0778	678	579.47	1892	31.205
b0779	2022	1923.47	5738	28.5107
b0780	909	810.47	1634	19.2685
b0781	990	891.47	4262	45.692
b0782	513	414.47	2942	67.8396
b0783	486	387.47	1637	40.3779
b0784	246	147.487	451	29.2252
b0785	453	354.47	2482	66.92
b0786	705	606.47	2500	39.3971
b0787	714	615.47	83	1.28886
b0788	957	858.47	349	3.88538
b0789	1242	1143.47	649	5.42442
b0790	762	663.47	425	6.12211
b0791	411	312.47	3081	94.236
b0792	1107	1008.47	426	4.0372
b0793	1134	1035.47	647	5.97173
b0794	1737	1638.47	2249	13.1185
b0795	999	900.47	1025	10.879
b0796	672	573.47	269	4.48307
b0797	1365	1266.47	1531	11.5535
b0798	483	384.47	149	3.70388
b0799	2151	2052.47	2029	9.44797
b0800	963	864.47	2905	32.1166
b0801	1086	987.47	5937	57.4615
b0802	261	162.487	175	10.2933
b0803	267	168.487	90	5.10517
b0804	678	579.47	304	5.01391
b0805	2283	2184.47	3609	15.7897
b0806	261	162.487	88	5.17605
b0807	927	828.47	1639	18.9076
b0808	2226	2127.47	615	2.76277
b0809	723	624.47	6306	96.5108
b0810	660	561.47	3814	64.9214
b0811	747	648.47	19269	283.99
b0812	504	405.47	3315	78.1373
b0813	888	789.47	563	6.81563
b0814	516	417.47	15906	364.141
b0815	1584	1485.47	1286	8.27391
b4705	129	37.8609	418	105.516
b0817	468	369.47	4279	110.687
b0818	1119	1020.47	2136	20.0048
b0819	921	822.47	7483	86.9539
b0820	1593	1494.47	12194	77.9817
b0821	1266	1167.47	853	6.98292
b0822	816	717.47	240	3.19699
b0823	2433	2334.47	279	1.14222
b0824	900	801.47	66	0.787028
b0825	663	564.47	289	4.89317
b0826	750	651.47	1155	16.9442
b0827	1236	1137.47	2202	18.5017
b0828	966	867.47	6975	76.8464
b0829	1872	1773.47	7378	39.7602
b0830	1539	1440.47	4830	32.0462
b0831	921	822.47	1789	20.7885
b0832	912	813.47	932	10.9498
b0833	2349	2250.47	573	2.43341
b0834	1329	1230.47	787	6.11276
b0835	1326	1227.47	10092	78.5778
b0836	384	285.47	755	25.2767
b0837	1116	1017.47	788	7.40181
b0838	627	528.47	2790	50.4565
b0839	1203	1104.47	4015	34.7428
b0840	759	660.47	2567	37.1455
b0841	597	498.47	1793	34.3775
b0842	1233	1134.47	2817	23.7316
b0843	285	186.47	384	19.6814
b0844	816	717.47	535	7.12662
b0845	1209	1110.47	742	6.38602
b0846	537	438.47	322	7.01859
b4417	79	7.84542	98	119.383
b0847	1686	1587.47	3239	19.5002
b0848	378	279.47	157	5.36906
b0849	258	159.487	267	16
b0850	288	189.47	353	17.8061
b0851	723	624.47	1910	29.2318
b0852	903	804.47	3859	45.8457
b0853	477	378.47	2141	54.0653
b0854	1113	1014.47	5918	55.7531
b0855	1134	1035.47	2352	21.7087
b0856	954	855.47	921	10.2894
b0857	846	747.47	2193	28.04
b0858	489	390.47	491	12.0179
b0859	1128	1029.47	1316	12.2173
b0860	732	633.47	699	10.5459
b0861	669	570.47	4728	79.2097
b0862	717	618.47	4888	75.5346
b0863	732	633.47	4536	68.4354
b0864	729	630.47	2107	31.9399
b0865	516	417.47	1617	37.0185
b0866	324	225.47	1836	77.8247
b0867	831	732.47	2078	27.1137
b0868	1014	915.47	4339	45.298
b0869	1431	1332.47	2779	19.9326
b0870	1002	903.47	2744	29.0271
b0871	1719	1620.47	2122	12.5152
b0872	969	870.47	43	0.472115
b0873	1653	1554.47	85	0.522601
b0874	900	801.47	1762	21.0113
b0875	696	597.47	394	6.30251
b0876	1659	1560.47	2411	14.7664
b0877	993	894.47	6414	68.5325
b0878	1116	1017.47	1574	14.7848
b0879	1947	1848.47	2087	10.7905
b0880	225	126.487	9353	706.707
b0881	321	222.47	2459	105.638
b0882	2277	2178.47	15363	67.3997
b0883	88	11.4827	2593.5	2158.61
b0884	219	120.487	13982	1109.08
b0885	705	606.47	949	14.9551
b0886	1722	1623.47	4144	24.3955
b0887	1767	1668.47	3990	22.8554
b0888	966	867.47	11532	127.053
b0889	495	396.47	7199	173.538
b0890	3990	3891.47	13572	33.3322
b0891	612	513.47	1508	28.0685
b0892	1344	1245.47	3204	24.5863
b0893	1293	1194.47	20561	164.514
b0894	2445	2346.47	361	1.47037
b0895	618	519.47	131	2.41015
b0896	864	765.47	381	4.75697
b0897	627	528.47	5487	99.2312
b0898	1149	1050.47	2799	25.4655
b0899	1431	1332.47	802	5.75242
b0900	909	810.47	82	0.966964
b0901	591	492.47	41	0.795679
b0902	741	642.47	3420	50.8753
b0903	2283	2184.47	26292	115.03
b0904	858	759.47	2842	35.7641
b0905	1761	1662.47	4140	23.8002
b0906	693	594.47	394	6.33432
b0907	1089	990.47	11682	112.722
b0908	1284	1185.47	4850	39.1007
b0909	765	666.47	88	1.26193
b0910	684	585.47	8101	132.241
b0911	1674	1575.47	98388	596.85
b0912	285	186.47	2849	146.022
b0913	2265	2166.47	461	2.03368
b0914	1749	1650.47	9139	52.9206
b0915	987	888.47	3754	40.3817
b0916	1233	1134.47	791	6.66372
b0917	183	85.1489	904	101.467
b0918	747	648.47	4007	59.0559
b0919	894	795.47	571	6.86034
b0920	780	681.47	439	6.15675
b0921	786	687.47	5837	81.1464
b0922	1323	1224.47	3306	25.8041
b0923	705	606.47	1639	25.8287
b0924	4461	4362.47	20977	45.9562
b0925	1848	1749.47	3166	17.2957
b0926	549	450.47	3830	81.2581
b0927	648	549.47	4603	80.0628
b0928	1191	1092.47	26639	233.046
b0929	1089	990.47	155774	1503.1
b0930	1401	1302.47	32386	237.642
b0931	1203	1104.47	11424	98.8548
b0932	2613	2514.47	9695	36.8498
b0933	768	669.47	305	4.35414
b0934	792	693.47	93	1.28171
b0935	1146	1047.47	122	1.11315
b0936	960	861.47	80	0.887531
b0937	576	477.47	121	2.42199
b0938	540	441.47	63	1.36387
b0939	702	603.47	14	0.221721
b0940	2601	2502.47	185	0.706539
b0941	1071	972.47	342	3.36112
b0942	543	444.47	51	1.09663
b0943	516	417.47	73	1.67121
b0944	711	612.47	177	2.76199
b0945	1011	912.47	11387	119.268
b0946	543	444.47	1750	37.6296
b0947	1110	1011.47	2537	23.9718
b0948	2109	2010.47	11775	55.9753
b0949	1908	1809.47	6674	35.2507
b0950	1254	1155.47	1913	15.823
b0951	1641	1542.47	2210	13.6933
b0952	564	465.47	1395	28.6428
b0953	168	71.2945	11441	1533.7
b0954	519	420.47	21908	497.968
b0955	1761	1662.47	6708	38.5632
b0956	453	354.47	182	4.90711
b0957	1041	942.47	259006	2626.49
b0958	510	411.47	1152	26.7576
b0959	630	531.47	264	4.74743
b0960	2154	2055.47	2235	10.392
b0961	447	348.47	923	25.3145
b0962	2055	1956.47	5710	27.8931
b0963	459	360.47	4394	116.5
b0964	663	564.47	158	2.67516
b0965	414	315.47	4698	142.327
b0966	318	219.47	2615	113.876
b0967	1191	1092.47	7002	61.2556
b0968	279	180.47	503	26.6377
b0969	330	231.47	1480	61.1084
b0970	660	561.47	35304	600.94
b0971	88	11.4827	1065	886.417
b0972	1119	1020.47	43	0.402719
b0973	1794	1695.47	101	0.569331
b0974	708	609.47	68	1.06633
b0975	588	489.47	137	2.67503
b0976	399	300.47	90	2.8627
b0977	858	759.47	219	2.75592
b0978	1545	1446.47	1075	7.10285
b0979	1137	1038.47	1339	12.3231
b4592	93	13.9039	80	54.9903
b0980	1299	1200.47	681	5.42162
b0981	2181	2082.47	948	4.35074
b0982	447	348.47	34	0.932496
b0983	1140	1041.47	121	1.11038
b0984	2097	1998.47	283	1.35339
b0985	747	648.47	75	1.10536
b0986	645	546.47	44	0.76952
b0987	306	207.47	121	5.57396
b4516	276	177.47	980.24	52.7887
b0988	504	405.47	4096.23	96.5516
b0989	213	114.487	15	1.25219
b0990	213	114.487	125	10.4349
b0991	231	132.487	23	1.65916
b4517	174	76.6906	48	5.98181
b0992	1074	975.47	110	1.07774
b0993	2745	2646.47	537	1.93928
b0994	1029	930.47	208	2.13646
b0995	693	594.47	702	11.286
b0996	1173	1074.47	23	0.204582
b0997	2547	2448.47	289	1.12807
b0998	600	501.47	132	2.51572
b0999	306	207.47	1218	56.1081
b1000	921	822.47	2288	26.587
b1001	1257	1158.47	4	0.0329996
b1002	1242	1143.47	6595	55.1218
b1003	228	129.487	2621	193.453
b1004	597	498.47	5061	97.0356
b4518	174	76.6906	107	13.3344
b1006	1329	1230.47	378	2.93599
b1007	495	396.47	35	0.843706
b1008	591	492.47	78	1.51373
b1009	801	702.47	39	0.530604
b1010	387	288.47	21	0.695749
b1011	693	594.47	27	0.434078
b1012	1149	1050.47	27	0.245648
b1013	639	540.47	910	16.0918
b1014	3963	3864.47	64688	159.981
b1015	1509	1410.47	30012	203.36
b4490	1661	1562.47	6773	41.4288
b1018	1128	1029.47	3433	31.8708
b1019	1272	1173.47	4042	32.9198
b1020	1065	966.47	2673	26.4329
b1021	414	315.47	60	1.81772
b1022	1326	1227.47	159	1.238
b1023	2019	1920.47	69	0.34338
b1024	2424	2325.47	304	1.24939
b1025	1359	1260.47	158	1.198
b1026	867	768.47	479.2	5.95969
b1027	300	201.47	94	4.45914
b1028	342	243.47	2	0.0785088
b1029	987	888.47	17	0.182869
b1032	88	11.4827	2593.5	2158.61
b1033	939	840.47	9070	103.138
b1034	738	639.47	6141	91.7809
b1035	555	456.47	3399	71.166
b1036	492	393.47	2974	72.2375
b1037	834	735.47	275	3.57356
b1038	417	318.47	13	0.390129
b1039	390	291.47	14	0.459058
b1040	651	552.47	39	0.674667
b1041	456	357.47	10	0.267359
b1042	456	357.47	87	2.32602
b1043	333	234.47	12	0.489134
b1044	312	213.47	28	1.25359
b1045	534	435.47	779	17.0967
b1046	1422	1323.47	895	6.46312
b1047	1158	1059.47	948	8.55171
b1048	1536	1437.47	17228	114.543
b1049	2544	2445.47	18360	71.7536
b1050	228	129.487	2282	168.432
b1051	375	276.47	2870	99.2128
b1053	1227	1128.47	362	3.06586
b1054	921	822.47	3036	35.2789
b1055	1053	954.47	8112	81.2268
b1056	576	477.47	429	8.58707
b1057	567	468.47	48	0.979249
b1058	141	47.8146	12	2.39858
b1059	1119	1020.47	2853	26.7199
b1060	255	156.487	602	36.7665
b1061	246	147.487	1596	103.422
b1062	1047	948.47	21078	212.393
b1063	561	462.47	567	11.7174
b1064	648	549.47	1371	23.8466
b1065	1209	1110.47	534	4.59587
b1066	585	486.47	1538	30.2158
b1067	648	549.47	2290	39.8314
b1068	924	825.47	1824	21.1182
b1069	1536	1437.47	2227	14.8066
b1070	417	318.47	129	3.87128
b1071	294	195.47	69	3.37367
b1072	660	561.47	445	7.57473
b1073	417	318.47	480	14.4048
b1074	405	306.47	596	18.5863
b1075	696	597.47	822	13.1489
b1076	1209	1110.47	1709	14.7085
b1077	756	657.47	966	14.0422
b1078	783	684.47	1890	26.3901
b1079	699	600.47	343	5.45929
b1080	1098	999.47	493	4.71423
b1081	942	843.47	376	4.26041
b1082	1644	1545.47	374	2.31283
b1083	954	855.47	233	2.60306
b1084	3186	3087.47	28297	87.5933
b1085	321	222.47	1479	63.5376
b1086	960	861.47	6915	76.7159
b1087	585	486.47	2061	40.4907
b4418	169	72.1345	2156	285.653
b1088	522	423.47	32732	738.726
b1089	174	76.6906	12062	1503.18
b1090	1071	972.47	11930	117.246
b1091	954	855.47	18251	203.899
b1092	930	831.47	14547	167.209
b1093	735	636.47	22975	344.994
b1094	237	138.487	204994	14147.1
b1095	1242	1143.47	31661	264.627
b1096	810	711.47	1456	19.5586
b1097	1023	924.47	2212	22.8679
b1098	642	543.47	1994	35.0658
b1099	1005	906.47	2000	21.0868
b1100	798	699.47	4015	54.8593
b1101	1434	1335.47	7915	56.6435
b1102	2190	2091.47	449	2.05177
b1103	360	261.47	2164	79.0987
b1104	378	279.47	3448	117.914
b1105	642	543.47	6780	119.231
b1106	825	726.47	1847	24.2987
b1107	1026	927.47	5289	54.5013
b1108	543	444.47	2458	52.8534
b1109	1305	1206.47	2342	18.5526
b1110	540	441.47	691	14.9593
b1111	633	534.47	608	10.8721
b1112	258	159.487	182	10.9064
b1113	963	864.47	1791	19.8006
b1114	3447	3348.47	11380	32.481
b1115	1074	975.47	69	0.676034
b1116	1200	1101.47	2799	24.2864
b1117	702	603.47	3162	50.0772
b1118	1245	1146.47	4262	35.5291
b1119	912	813.47	4243	49.85
b1120	729	630.47	3509	53.1928
b1121	789	690.47	104	1.43953
b1122	462	363.47	153	4.02306
b1123	1047	948.47	10660	107.416
b1124	795	696.47	1529	20.9816
b1125	828	729.47	1692	22.168
b1126	1137	1038.47	4087	37.6135
b1127	1227	1128.47	1594	13.4999
b1128	1122	1023.47	7774	72.5944
b1129	1461	1362.47	4813	33.7616
b1130	672	573.47	3832	63.8629
b1131	1371	1272.47	21201	159.236
b1132	642	543.47	3903	68.6367
b1133	1107	1008.47	14665	138.98
b1134	462	363.47	1423	37.4171
b1135	654	555.47	914	15.726
b1136	1251	1152.47	73795	611.971
b1137	666	567.47	30	0.505257
b1138	705	606.47	32	0.504283
b1139	894	795.47	33	0.396482
b1140	1128	1029.47	52	0.482751
b1141	246	147.487	53	3.43444
b1143	342	243.47	113	4.43575
b1144	309	210.47	98	4.4501
b1145	675	576.47	540	8.95263
b1146	201	102.54	15	1.39808
b1147	558	459.47	54	1.12323
b1148	339	240.47	185	7.35266
b4692	234	135.487	9	0.634862
b4693	1134	1035.47	92	0.849149
b1150	183	85.1489	16	1.79587
b1151	412	313.47	35	1.0671
b1152	780	681.47	44	0.617077
b1153	585	486.47	19	0.373277
b1154	630	531.47	77	1.38467
b1155	414	315.47	15	0.45443
b1156	603	504.47	12.0725	0.228715
b1157	501	402.47	18	0.427438
b1158	555	456.47	15	0.31406
b1159	834	735.47	26	0.337864
b4519	165	68.6004	3	0.417954
b1160	324	225.47	0	0
b1161	405	306.47	4	0.12474
b1162	732	633.47	4465	67.3642
b1163	1212	1113.47	370	3.17583
b1164	237	138.487	25	1.7253
b1165	273	174.47	1	0.0547789
b1166	267	168.487	4	0.226896
b1167	249	150.487	2	0.127018
b1168	1524	1425.47	67	0.449211
b4520	219	120.487	9	0.713899
b4491	5297	5198.47	283	0.520289
b1171	330	231.47	1045	43.1475
b1172	345	246.47	749	29.0437
b4593	174	76.6906	46	5.73257
b4594	186	88.0362	9	0.977045
b4521	689	590.47	47	0.760735
b1174	267	168.487	972	55.1358
b1175	813	714.47	4732	63.2986
b1176	696	597.47	5308	84.908
b1177	369	270.47	524	18.5159
b1178	402	303.47	408	12.8493
b1179	294	195.47	325	15.8905
b1180	660	561.47	1151	19.5922
b1181	462	363.47	388	10.2023
b1182	912	813.47	15	0.176231
b1183	420	321.47	98	2.91353
b1184	1269	1170.47	351	2.86603
b1185	531	432.47	2311	51.0714
b1186	1542	1443.47	3474	23.0015
b1187	720	621.47	3804	58.4997
b1188	1533	1434.47	782	5.21013
b1189	1299	1200.47	33726	268.502
b1190	1071	972.47	22353	219.681
b1191	1737	1638.47	2391	13.9468
b1192	915	816.47	963	11.2725
b1193	612	513.47	3648	67.9006
b1194	735	636.47	219	3.28851
b1195	255	156.487	121	7.38995
b1196	441	342.47	7	0.195348
b1197	1698	1599.47	1712	10.2297
b1198	1419	1320.47	8174	59.1616
b1199	633	534.47	5152	92.1268
b1200	1071	972.47	7220	70.9569
b1201	1920	1821.47	2809	14.7388
b1202	2868	2769.47	575	1.98429
b1203	1092	993.47	6095	58.6344
b1204	585	486.47	978	19.2139
b1205	279	180.47	4566	241.805
b1206	1680	1581.47	3389	20.4807
b1207	948	849.47	36583	411.59
b1208	852	753.47	10004	126.894
b1209	624	525.47	2936	53.4001
b1210	1257	1158.47	2701	22.283
b1211	1083	984.47	3439	33.3859
b1212	834	735.47	926	12.0332
b1213	393	294.47	503	16.3253
b1214	810	711.47	2928	39.3322
b1215	855	756.47	10886	137.534
b4419	108	22.8486	162	67.7625
b4420	67	4.95652	169	325.869
b4421	108	22.8486	26	10.8755
b4422	66	4.86053	9.04613	17.7874
b4423	108	22.8486	162	67.7625
b4424	68	4.96139	190.954	367.84
b1216	1101	1002.47	1706	16.2645
b1217	231	132.487	158	11.3977
b1218	696	597.47	747	11.9492
b1219	354	255.47	4055	151.7
b1220	1395	1296.47	479	3.53107
b1221	651	552.47	1758	30.4119
b1222	1797	1698.47	1426	8.02408
b1223	1392	1293.47	110	0.812774
b1224	3744	3645.47	459	1.20335
b1225	1539	1440.47	195	1.29379
b1226	711	612.47	95	1.48242
b1227	678	579.47	63	1.03907
b1229	90	12.3541	3632.39	2810.05
b4425	171	73.9574	2673.61	345.502
b1230	85	10.16	2684.22	2524.98
b1231	85	10.16	2684.22	2524.98
b1232	843	744.47	2554	32.7874
b1233	459	360.47	1530	40.5654
b1234	906	807.47	4361	51.6171
b1235	1014	915.47	2870	29.962
b1236	909	810.47	4917	57.9825
b1237	414	315.47	8846	267.992
b1238	618	519.47	471	8.66551
b4573	1797	1698.47	516	2.90352
b1241	2676	2577.47	21184	78.5503
b1242	648	549.47	711	12.3669
b1243	1632	1533.47	64637	402.846
b1244	921	822.47	24415	283.707
b1245	909	810.47	44777	528.021
b1246	1014	915.47	27890	291.164
b1247	1005	906.47	28400	299.432
b1248	330	231.47	1767	72.9585
b1249	1461	1362.47	3041	21.3316
b4595	174	76.6906	1352	168.488
b1250	1254	1155.47	216	1.78661
b1251	297	198.47	1369	65.9238
b1252	720	621.47	3664	56.3467
b1253	399	300.47	2632	83.7179
b1254	540	441.47	2561	55.4424
b1255	744	645.47	4587	67.9182
b1256	639	540.47	1092	19.3101
b1257	507	408.47	22	0.51475
b1258	501	402.47	25	0.593663
b1259	180	82.2998	31	3.59995
b1260	807	708.47	34894	470.72
b1261	1194	1095.47	41645	363.325
b1262	1362	1263.47	25774	194.962
b1263	1596	1497.47	23926	152.702
b1264	1563	1464.47	22133	144.442
b1265	45	9.14286	748	781.903
b1266	882	783.47	2829	34.5099
b1267	621	522.47	1316	24.0729
b1268	1896	1797.47	587	3.12112
b1269	876	777.47	10688	131.385
b1270	591	492.47	870	16.8839
b1271	759	660.47	853	12.3432
b1272	1050	951.47	3548	35.6387
b1273	252	153.487	1760	109.591
b1274	2598	2499.47	12632	48.3012
b1275	975	876.47	2194	23.924
b4522	165	68.6004	1016	141.547
b4523	168	71.2945	902	120.916
b1276	2676	2577.47	14700	54.5076
b1277	591	492.47	3882	75.3372
b1278	765	666.47	1061	15.2149
b1279	309	210.47	3227	146.535
b1280	1170	1071.47	1969	17.563
b1281	738	639.47	12856	192.141
b1282	327	228.47	2595	108.553
b1283	219	120.487	758	60.1261
b1284	750	651.47	784	11.5015
b4596	174	76.6906	342	42.6204
b1285	1986	1887.47	1054	5.33696
b4672	105	20.9276	23	10.5037
b1286	1935	1836.47	15059	78.3693
b1287	1128	1029.47	1830	16.9891
b1288	789	690.47	37305	516.364
b1289	354	255.47	288	10.7742
b1290	807	708.47	910	12.2759
b1291	993	894.47	2860	30.5586
b1292	891	792.47	487	5.87327
b1293	966	867.47	967	10.6538
b1294	1644	1545.47	2841	17.5689
b1295	246	147.487	599	38.8157
b1296	1386	1287.47	822	6.10194
b1297	1419	1320.47	2984	21.5975
b1298	765	666.47	1493	21.4098
b1299	558	459.47	963	20.031
b1300	1488	1389.47	1119	7.69687
b1301	1281	1182.47	557	4.50193
b1302	1266	1167.47	853	6.98292
b1303	978	879.47	394	4.28163
b1304	669	570.47	978	16.3847
b1305	225	126.487	102	7.70706
b1306	360	261.47	141	5.15384
b1307	222	123.487	118	9.13261
b1308	315	216.47	2827	124.814
b1309	1680	1581.47	23	0.138995
b1310	1293	1194.47	32	0.25604
b1311	882	783.47	45	0.548938
b1312	843	744.47	58	0.744585
b1313	1053	954.47	158	1.58208
b1314	789	690.47	134	1.85478
b1315	1056	957.47	218	2.17603
b1316	2268	2169.47	226	0.995608
b1317	660	561.47	47	0.800027
b4524	2165	2066.47	35	0.161872
b1319	906	807.47	22	0.260393
b1320	999	900.47	512	5.43418
b1321	1398	1299.47	1551	11.4072
b1322	1062	963.47	2881	28.5784
b1323	1542	1443.47	4335	28.7022
b1324	507	408.47	12360	289.196
b1325	966	867.47	1732	19.0821
b1326	729	630.47	1231	18.6607
b4525	138	45.3138	12	2.53095
b4673	66	4.86053	0	0
b1327	921	822.47	89	1.0342
b1328	900	801.47	388	4.62677
b1329	1614	1515.47	1807	11.3958
b1330	1032	933.47	356	3.64488
b1331	1017	918.47	3929.92	40.8933
b1332	258	159.487	10882	652.105
b1333	951	852.47	3775	42.3225
b1334	753	654.47	11721	171.162
b1335	516	417.47	597	13.6673
b1336	1527	1428.47	129	0.863082
b1337	1446	1347.47	199	1.41146
b1338	1311	1212.47	83	0.654245
b1339	909	810.47	612	7.21686
b4426	96	15.5298	99	60.9261
b1340	564	465.47	1143	23.4687
b1341	1233	1134.47	1523	12.8304
b1342	984	885.47	2392	25.8179
b4699	122	32.5089	161	47.3322
b1343	1374	1275.47	1782	13.3528
b1344	936	837.47	2589	29.5458
b1345	1236	1137.47	929	7.80565
b1346	216	117.487	6	0.488085
b1347	210	111.487	3	0.257177
b4714	179	81.3573	0	0
b1348	195	96.6779	3	0.29657
b1349	810	711.47	37	0.497026
b1350	2601	2502.47	211	0.805837
b1351	276	177.47	20	1.07706
b4526	171	73.9574	0	0
b1352	222	123.487	1	0.077395
b1353	489	390.47	11	0.269239
b4527	156	60.7491	3	0.471971
b1355	135	42.7694	22	4.91613
b1356	477	378.47	767	19.3686
b1357	297	198.47	9	0.433393
b1358	423	324.47	16	0.47128
b1359	858	759.47	46	0.57887
b1360	747	648.47	28	0.412669
b1361	500	401.47	22	0.523725
b1362	444	345.47	318.838	8.82052
b4528	186	88.0362	2850.39	309.44
b1363	1458	1359.47	721	5.06873
b1365	264	165.487	16	0.924039
b1366	453	354.47	56	1.50988
b1368	933	834.47	90	1.03078
b4570	399	300.47	36	1.14508
b1370	981	882.47	297.984	3.2272
b1372	3363	3264.47	326.585	0.956129
b1373	576	477.47	25.3933	0.508285
b1374	591	492.47	48.5333	0.941876
b1375	234	135.487	6	0.423241
b4638	51	10.4545	19	17.3693
b1376	435	336.47	1252	35.5624
b1377	1134	1035.47	37	0.341506
b4427	109	23.4872	1	0.406914
b1378	3525	3426.47	5598	15.6142
b4529	267	168.487	3075	174.427
b1379	423	324.47	860	25.3313
b1380	990	891.47	682	7.31158
b1381	2640	2541.47	2030	7.63387
b1382	186	88.0362	71	7.7078
b1383	327	228.47	96	4.01583
b1384	906	807.47	715	8.46278
b1385	1500	1401.47	1108	7.55596
b1386	2274	2175.47	146	0.641406
b1387	2046	1947.47	90	0.441677
b1388	930	831.47	145	1.66669
b1389	288	189.47	59	2.97609
b1390	747	648.47	98	1.44434
b1391	498	399.47	88	2.10539
b1392	1071	972.47	119	1.16951
b1393	768	669.47	98	1.39903
b1394	789	690.47	89	1.23191
b1395	1428	1329.47	259	1.86189
b1396	423	324.47	39	1.14875
b1397	1206	1107.47	1096	9.45828
b1398	1314	1215.47	1971	15.498
b1399	951	852.47	1535	17.2093
b1400	591	492.47	2760	53.5628
b4674	66	4.86053	1	1.9663
b1402	906	807.47	558.332	6.60845
b4492	6063	5964.47	1589	2.54616
b1403	366	267.47	213.167	7.61689
b1404	1152	1053.47	98.7527	0.895901
b1406	861	762.47	1625	20.3687
b1407	2307	2208.47	45	0.19474
b1408	606	507.47	3	0.0564995
b1409	897	798.47	13	0.155603
b1410	1758	1659.47	190	1.09425
b1411	1293	1194.47	485	3.88061
b1412	606	507.47	847	15.9517
b1413	3903	3804.47	8315	20.8882
b1414	801	702.47	1090	14.8297
b1415	1440	1341.47	39968	284.751
b4493	2003	1904.47	3557	17.8502
b1418	531	432.47	3117	68.8834
b4597	64	5.01932	37	70.4515
b1419	174	76.6906	768	95.7089
b4428	150	55.622	1034.92	177.825
b1420	168	71.2945	1137.08	152.43
b4429	56	7.28571	837	1097.96
b1421	1641	1542.47	400	2.47843
b1422	924	825.47	7262	84.0792
b1423	1344	1245.47	1495	11.4721
b1424	1656	1557.47	5973	36.6527
b1426	225	126.487	185	13.9785
b1427	540	441.47	350	7.57706
b1428	981	882.47	258	2.79417
b1429	993	894.47	783	8.36622
b1430	594	495.47	1116	21.5268
b1431	669	570.47	1420	23.7897
b4578	432	333.47	296	8.48337
b1432	1149	1050.47	1399	12.7282
b1433	1176	1077.47	268	2.37719
b1434	537	438.47	514	11.2036
b1435	1962	1863.47	3845	19.72
b1436	231	132.487	153	11.037
b4532	177	79.4862	131	15.7512
b1438	417	318.47	55	1.65055
b1439	1407	1308.47	1017	7.42832
b1440	1146	1047.47	1927	17.5822
b1441	1014	915.47	1273	13.2898
b1442	942	843.47	563	6.37929
b1443	795	696.47	445	6.10648
b1444	1425	1326.47	4640	33.4314
b4598	96	15.5298	2170	1335.45
b1445	174	76.6906	432	53.8363
b1446	234	135.487	2319	163.583
b1447	450	351.47	553	15.0373
b1448	519	420.47	1056	24.0028
b1449	1038	939.47	1104	11.231
b1450	666	567.47	62	1.0442
b1451	2103	2004.47	2356	11.2333
b1452	1062	963.47	7508	74.4766
b1453	1500	1401.47	1045	7.12633
b1454	618	519.47	91	1.67423
b1455	213	114.487	0	0
b1456	2037	1938.47	106.06	0.522907
b1457	483	384.47	8	0.198866
b1459	2107	2008.47	17	0.0808941
b1460	1137	1038.47	6.30872	0.0580605
b1461	234	135.487	55	3.87971
b1462	570	471.47	107	2.16902
b1463	846	747.47	506	6.46979
b1464	894	795.47	1221	14.6698
b1465	681	582.47	123	2.0182
b1466	696	597.47	185	2.9593
b1467	1545	1446.47	249	1.64522
b1468	3741	3642.47	574	1.50608
b1469	1389	1290.47	96	0.710979
b1471	2663	2564.47	3	0.0111804
b1472	279	180.47	0	0
b1473	882	783.47	685	8.35606
b1474	3048	2949.47	427.042	1.38376
b1475	885	786.47	197	2.39396
b1476	654	555.47	206	3.54438
b1477	285	186.47	359	18.4001
b1478	1011	912.47	5326	55.7848
b1479	1698	1599.47	21487	128.391
b1480	138	45.3138	3542	747.054
b1481	216	117.487	19	1.5456
b1482	432	333.47	5839	167.346
b1483	927	828.47	461	5.31811
b1484	987	888.47	320	3.44224
b1485	897	798.47	603	7.21759
b1486	1023	924.47	543	5.61359
b1487	1551	1452.47	869	5.71803
b1488	582	483.47	241	4.7641
b1489	2400	2301.47	440	1.82718
b1490	1383	1284.47	322	2.39588
b1491	1320	1221.47	1182	9.24843
b1492	1536	1437.47	1277	8.49035
b1493	1401	1302.47	2573.77	18.8858
b1494	2796	2697.47	248	0.878675
b1495	2373	2274.47	208	0.87401
b1496	1686	1587.47	53	0.319083
b1497	1158	1059.47	19	0.171395
b1498	1683	1584.47	834	5.03055
b1499	762	663.47	2	0.0288099
b1500	198	99.5902	1	0.0959658
b1501	2280	2181.47	269	1.17852
b1502	915	816.47	13	0.152173
